Route	page	Line of route	ELR	Line of Route / Sector Description	M	Ch	M	Ch	395	442	444	450	456	458	465	466	508	700	707	Notes
Kent-Sussex-Wessex	0933	SO500	VTB1	Selhurst Jn – Windmill Bridge Jn	9	43	10	12	N	Y	N	N	Y	N	N	N	Y	Y	E	
Kent-Sussex-Wessex	0933	SO500	VTB2	Windmill Bridge Jn – South Croydon Jn	9	69	11	29	N	Y	N	N	Y	N	N	N	Y	Y	E	
Kent-Sussex-Wessex	0933	SO500	VTB2	South Croydon Jn – Stoats Nest Jn	11	29	14	20	N	Y	N	N	R1	N	N	N	R1	Y	E	R1 60mph Purley platform 3
Kent-Sussex-Wessex	0933	SO500	RED1 /2	Stoats Nest Jn – Redhill	14	20	22	40	N	Y	N	N	Y	N	N	N	Y	R1	E R2	R1 Prohibited Redhill Down Post Office sidings R2 Prohibited Merstham Tunnel Up Line
Kent-Sussex-Wessex	0933	SO500	RED1 /2	Redhill – Change of Mileage (Redhill / Slow lines) Via Redhill	22	40	23	00	N	Y	N	N	Y	N	N	N	Y	Y	E	
Kent-Sussex-Wessex	0933	SO500	VTB2	Stoats Nest Jn – Change of Mileage (Quarry / Fast lines)	14	20	23	21	N	Y	N	N	Y	N	N	N	Y	Y	E R1	OPPOS Sand (Redhill) Tunnel Between Up Fast line and Down Fast line 20m 62ch to 21m 12ch
Kent-Sussex-Wessex	0933	SO500	VTB3	Change of Mileage (Quarry / Fast lines) – Three Bridges	21	15	29	21	N	Y	N	N	Y	N	N	N	Y	R1 R2	E	R1 Prohibited Salfords Up sidings R2 Prohibited Tinsley Green Up sidings
