Kent-Sussex-Wessex	1078	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	37/7	37/9	43	47/2	47/4	47/7	56	57	Notes
Kent-Sussex-Wessex	1078	SW120	PAA1	Ash Vale Jn	Change of ELR	Ash Vale Jn – Change of ELR	32	30	36	75	7	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW120	PAA2	Change of ELR	Connection to Farnham Depot	Change of ELR – Connection to Farnham Depot	39	22	42	70	7	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW120	PAA2	Connection to Farnham Depot	Alton	Connection to Farnham Depot – Alton	42	70	49	13	7	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW125	BKE	Route Boundary GW500 (Southcote Jn)	Basingstoke	Route Boundary GW500 (Southcote Jn) – Basingstoke	37	76	51	39	8	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW130	ECR	Eastleigh East Jn	Romsey	Eastleigh East Jn – Romsey	73	35	80	47	8	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW135	ETF	Eastleigh West Jn	Fareham	Eastleigh West Jn – Fareham	73	42	84	21	8	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW140	SDP1	St Denys	Change of ELR	St Denys – Change of ELR	1	59	14	15	7	R1	R1	N	R1	R1	R1	R1	R1	R1 15 mph over Hamble viaduct No.29 (8m 75ch) between Burlesdon and Swanwick
Kent-Sussex-Wessex	1078	SW140	SDP2	Change of ELR	Fareham	Change of ELR – Fareham	84	10	84	21	7	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW140	SDP2	Fareham	Quay Viaduct	Fareham – Quay Viaduct	84	21	84	77	7	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW140	SDP2	Quay Viaduct	Cosham	Quay Viaduct – Cosham	84	77	90	06	8	R1	R1	Y	R1	R1	R1	R1	R1	R1 40 mph over Wallington Viaduct (85m 33ch and 85m 44ch) between Fareham and Portchester if there is more one locomotive
Kent-Sussex-Wessex	1078	SW140	SDP2	Cosham	Cosham Jn	Cosham – Cosham Jn	90	06	90	43	8	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW140	SDP2	Cosham Jn	Portcreek Jn	Cosham Jn – Portcreek Jn	90	43	91	01	8	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW140	FJJ	Cosham Jn	Farlington Jn	Cosham Jn – Farlington Jn	90	43	91	14	8	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW145	SOY	Northam Jn	Canute Road LC (AOCL) (Eastern Docks)	Northam Jn – Canute Road LC (AOCL) (Eastern Docks)	78	15	79	02	8	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW150	RTJ1	Redbridge Jn	Romsey Jn	Redbridge Jn – Romsey Jn	23	32	18	16	8	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW150	RTJ2	Romsey Jn	Salisbury Tunnel Jn	Romsey Jn – Salisbury Tunnel Jn	80	35	96	05	8	Y	Y	R1	Y	Y	Y	Y	Y	R1 OPPOS applies between Laverstock South Jn and Salisbury Tunnel Jn
Kent-Sussex-Wessex	1078	SW155	TTF	Totton	Marchwood	Totton – Marchwood	82	43	86	10	8	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW155	TTF	Marchwood	Fawley GF	Marchwood – Fawley GF	86	10	91	42	8	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW160	BLP	Brockenhurst	Lymington Pier	Brockenhurst – Lymington Pier	92	66	98	15	8	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW165	HAG	Hamworthy	Hamworthy Goods (Stop board)	Hamworthy – Hamworthy Goods (Stop board)	115	77	118	05	8	Y	Y	N	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW170	SAL	Wilton Jn	Route Boundary Western (GW5001) (Westbury South Jn)	Wilton Jn – Route Boundary Western (GW5001) (Westbury South Jn)	132	33	115	40	8	Y	Y	Y	Y	Y	Y	Y	Y
Kent-Sussex-Wessex	1078	SW175	WEY	Route Boundary (GW500) (Castle Cary Jn)	Yeovil Pen Mill Jn	Route Boundary (GW500) (Castle Cary Jn) – Yeovil Pen Mill Jn	130	00	141	35	6	Y	Y	Y	Y	Y	Y	Y	Y
