Kent-Sussex-Wessex	1060	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	MK1	MK2	MK3	MK3 MOD	MK3 DVT	MK3 DVT MOD	MK4	Notes
Kent-Sussex-Wessex	1060	SW100	BML1	Nine Elms Jn	Crossovers at 2m 65ch (Main lines)	Nine Elms Jn – Crossovers at 2m 65ch (Main lines)	2	00	2	65	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW100	BML1	Crossovers at 2m 65	West London Jn (Main lines)	Crossovers at 2m 65 – West London Jn (Main lines)	2	65	3	17	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW100	SCC	West London Jn	Route Boundary (Sussex SO250) (Lathmere Jn No.3)	West London Jn – Route Boundary (Sussex SO250) (Lathmere Jn No.3)	3	17	3	30	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW100	RDG1	West London Jn	Ludgate Jn (Windsor lines)	West London Jn – Ludgate Jn (Windsor lines)	3	17	3	57	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW100	BML1	West London Jn	Ludgate Jn (Main lines)	West London Jn – Ludgate Jn (Main lines)	3	17	3	57	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW100	FLL2/3	Route Boundary (Sussex SO250) (Longhedge Jn)	Ludgate Jn	Route Boundary (Sussex SO250) (Longhedge Jn) – Ludgate Jn	1	77	3	57	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW100	CJL	Ludgate Jn	Route Boundary (Sussex SO250) (Latchmere Jn No.2)	Ludgate Jn – Route Boundary (Sussex SO250) (Latchmere Jn No.2)	0	30	0	47	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW100	RDG1	Ludgate Jn	Clapham Jn (Windsor lines)	Ludgate Jn – Clapham Jn (Windsor lines)	3	57	3	74	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW100	BML1	Ludgate Jn	Clapham Jn (Main lines)	Ludgate Jn – Clapham Jn (Main lines)	3	57	3	74	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	BML1	Clapham Jn	Wimbledon platforms 5, 6, 7 and 8	Clapham Jn – Wimbledon platforms 5, 6, 7 and 8	3	74	7	19	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	PPW	Wimbledon North Jn	Wimbledon platforms 1, 2, 3 and 4 (District line)	Wimbledon North Jn – Wimbledon platforms 1, 2, 3 and 4 (District line)	8	26	8	47	Y	Y	R1	N	N	N	N	R1 Prohibited Wimbledon platforms 1, 2, 3 and 4
Kent-Sussex-Wessex	1060	SW105	BML1	Wimbledon platforms 5, 6, 7 and 8	Wimbledon West Jn	Wimbledon platforms 5, 6, 7 and 8 – Wimbledon West Jn	7	19	7	49	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	BML1	Wimbledon West Jn	Hampton Court Jn	Wimbledon West Jn – Hampton Court Jn	7	49	13	27	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	BML1	Hampton Court Jn	Woking	Hampton Court Jn – Woking	13	27	24	27	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	BML1	Woking	Basingstoke	Woking – Basingstoke	24	27	47	61	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	BML1	Basingstoke	Eastleigh West Jn	Basingstoke – Eastleigh West Jn	47	61	73	42	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	BML1	Eastleigh West Jn	St Denys	Eastleigh West Jn – St Denys	73	42	77	10	Y	Y	R1	N	N	N	N	R1 20mph Swaythling Down Platform line
Kent-Sussex-Wessex	1060	SW105	BML1	St Denys	Northam Jn	St Denys – Northam Jn	77	10	78	15	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	BML2	Northam Jn	Worgret Jn	Northam Jn – Worgret Jn	78	15	121	77	Y	Y	Y	N	N	N	N
Kent-Sussex-Wessex	1060	SW105	FUR	Worgret Jn	Network Rail Boundary (Swanage Railway)	Worgret Jn – Network Rail Boundary (Swanage Railway)	126	30	129	55	Y	Y	Y	N	N	N	N
