Kent-Sussex-Wessex	0848	SO600	TTH	Bo Peep Jn	Hastings	Bo Peep Jn – Hastings	60	69	62	33	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO600	ATH	Hastings	Ore Start / End of Electrification	Hastings – Ore Start / End of Electrification	82	34	81	42	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO600	ATH	Ore Start / End of Electrification	Jn with Hastings line	Ore Start / End of Electrification – Jn with Hastings line	81	42	56	20	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO620	BTL	Montpelier Jn	Lewes	Montpelier Jn – Lewes	0	14	7	77	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO620	KJE1/2	Lewes	Southerham Jn [Duplicated on SO590]	Lewes – Southerham Jn [Duplicated on SO590]	49	74	51	11	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO620	STS	Southerham Jn	Newhaven Harbour Jn	Southerham Jn – Newhaven Harbour Jn	51	11	56	55	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO620	NHB	Newhaven Harbour Jn	Wharf Road (Newhaven Marine)	Newhaven Harbour Jn – Wharf Road (Newhaven Marine)	56	55	57	78	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO620	STS	Newhaven Harbour Jn	Seaford	Newhaven Harbour Jn – Seaford	56	55	58	77	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO630	BLI1	Brighton platforms 1 and 2	Hove Jn	Brighton platforms 1 and 2 – Hove Jn	0	00	1	28	Y	Y	Y	N	R1	R1 Prohibited Brighton Up platform 2 with crush deflated suspension
Kent-Sussex-Wessex	0848	SO630	BLI1	Hove Jn	Hove platforms 2 and 3	Hove Jn – Hove platforms 2 and 3	1	28	1	35	Y	Y	Y	N	Y
Kent-Sussex-Wessex	0848	SO630	PPH	Hove Jn	Hove Up platform loop via platform 1	Hove Jn – Hove Up platform loop via platform 1	50	48	51	02	Y	Y	Y	N	R1 R2 R3	R1 Prohibited Hove platform 1 with crush deflated suspension R2 Prohibited Hove Carriage Sidings R3 OPPOS between Hove Jn and Hove
Kent-Sussex-Wessex	0848	SO630	BLI1	Hove Up platform loop and platforms 2, and 3	Arundel Jn	Hove Up platform loop and platforms 2, and 3 – Arundel Jn	1	28	19	01	Y	Y	Y	N	R1 R2 R3 R4 R5 R6	R1 Prohibited Portslade platforms 1 and 2 with crush deflated suspension R2 Prohibited Southwick platform 2 with deflated suspension R3 Prohibited Shoreham-by-Sea Down platform 2 with deflated suspension R4 Prohibited Worthing platform 3 with crush deflated suspension R5 Prohibited Goring-by-Sea platform 1 with crush deflated suspension R6 Prohibited Goring-by-Sea platform 2 with deflated suspension
Kent-Sussex-Wessex	0848	SO630	BLI1	Arundel Jn	Littlehampton Jn (Change of Mileage)	Arundel Jn – Littlehampton Jn (Change of Mileage)	19	01	19	25	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO630	FJL	Littlehampton Jn	Ford Jn	Littlehampton Jn – Ford Jn	60	57	60	26	N	N	N	N	N
Kent-Sussex-Wessex	0848	SO630	BLI2	Littlehampton Jn (Change of Mileage)	Littlehampton	Littlehampton Jn (Change of Mileage) – Littlehampton	60	57	62	03	N	N	N	N	N
