Kent-Sussex-Wessex	1039	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	166	170	171	172	180	220	221	Notes
Kent-Sussex-Wessex	1039	SW150	RTJ2	Romsey Jn	Salisbury Tunnel Jn	Romsey Jn – Salisbury Tunnel Jn	80	35	96	05	N	Y	N	N	N	R1	R1	R1 OPPOS applies between Laverstock South Jn and Salisbury Tunnel Jn
Kent-Sussex-Wessex	1039	SW155	TTF	Totton	Marchwood	Totton – Marchwood	82	43	86	10	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW155	TTF	Marchwood	Fawley GF	Marchwood – Fawley GF	86	10	91	42	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW160	BLP	Brockenhurst	Lymington Pier	Brockenhurst – Lymington Pier	92	66	98	15	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW165	HAG	Hamworthy	Hamworthy Goods (Stop board)	Hamworthy – Hamworthy Goods (Stop board)	115	77	118	05	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW170	SAL	Wilton Jn	Route Boundary Western (GW5001) (Westbury South Jn)	Wilton Jn – Route Boundary Western (GW5001) (Westbury South Jn)	132	33	115	40	N	Y	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW175	WEY	Route Boundary (GW500) (Castle Cary Jn)	Yeovil Pen Mill Jn	Route Boundary (GW500) (Castle Cary Jn) – Yeovil Pen Mill Jn	130	00	141	35	N	Y	N	N	Y	Y	Y
Kent-Sussex-Wessex	1039	SW175	YJP	Yeovil Pen Mill Jn	Yeovil Jn	Yeovil Pen Mill Jn – Yeovil Jn	1	42	0	00	N	Y	N	N	Y	Y	Y
Kent-Sussex-Wessex	1039	SW175	WEY	Yeovil Pen Mill Jn	Dorchester Jn	Yeovil Pen Mill Jn – Dorchester Jn	141	35	162	14	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW180	RPE	Raynes Park	Epsom (Change of ELR)	Raynes Park – Epsom (Change of ELR)	8	51	14	18	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW180	BTH2	Route Boundary Sussex (Ewell East)	Epsom [Duplicated in SO680]	Route Boundary Sussex (Ewell East) – Epsom [Duplicated in SO680]	17	33	18	73	N	N	Y	N	N	N	N
Kent-Sussex-Wessex	1039	SW180	BTH3	Epsom (Change of ELR)	Leatherhead [Duplicated in SO680]	Epsom (Change of ELR) – Leatherhead [Duplicated in SO680]	14	27	18	02	N	N	Y	N	N	N	N
Kent-Sussex-Wessex	1039	SW180	BTH3	Leatherhead	Route Boundary Sussex (Horsham) [Duplicated in SW180]	Leatherhead – Route Boundary Sussex (Horsham) [Duplicated in SW180]	18	02	21	09	N	N	Y	N	N	N	N
Kent-Sussex-Wessex	1039	SW180	BTH3	Route Boundary Sussex (Leatherhead)	Horsham jn (SO520) [Duplicated in SO680]	Route Boundary Sussex (Leatherhead) – Horsham jn (SO520) [Duplicated in SO680]	21	09	35	34	N	N	R1 R2	N	N	N	N	R1 5mph Holmwood Down platform R2 15mph Warnham Down platform
Kent-Sussex-Wessex	1039	SW185	MPC	Motspur Park	Chessington South	Motspur Park – Chessington South	9	57	13	73	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW190	NMS1	New Malden	Fulwell Jn	New Malden – Fulwell Jn	9	62	14	53	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW190	NMS2	Fulwell Jn	Shepperton	Fulwell Jn – Shepperton	12	56	18	73	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW195	HAM	Hampton Court Jn	Hampton Court Up line	Hampton Court Jn – Hampton Court Up line	13	27	14	76	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW195	HAM	Hampton Court Jn	Hampton Court Down line	Hampton Court Jn – Hampton Court Down line	13	27	14	76	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW200	NGL	Hampton Court Jn	Effingham Jn	Hampton Court Jn – Effingham Jn	13	27	21	04	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1039	SW200	NGL	Effingham Jn	Guilford	Effingham Jn – Guilford	21	04	29	70	N	N	N	N	N	N	N
