Kent-Sussex-Wessex	1063	Line of route	Line of Route / Sector Description	Line of Route / Sector Description		Gauge								Notes
Kent-Sussex-Wessex	1063					W6a	W7	W8	W9	W9Plus	W10	W10A	W12	
Kent-Sussex-Wessex	1063	SW155	Marchwood – Fawley (Goods Line)	Marchwood	Fawley (Goods Line)	Y	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW160	Brockenhurst – Lymington Pier	Brockenhurst	Lymington Pier	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW165	Hamworthy – Hamworthy Goods (Goods Line)	Hamworthy	Hamworthy Goods (Goods Line)	Y	Y	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW170	Westbury – Wilton Jn	Westbury	Wilton Jn	Y	Y	Y	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW175	Castle Cary – Dorchester Jn	Castle Cary	Dorchester Jn	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW175	Yeovil, Pen Mill Jn – Yeovil Junction	Yeovil, Pen Mill Jn	Yeovil Junction	Y	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW180	Raynes Park – Horsham	Raynes Park	Horsham	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW185	Motspur Park – Chessington South	Motspur Park	Chessington South	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW190	New Malden Jn – Shepperton	New Malden Jn	Shepperton	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW195	Hampton Court Jn – Hampton Court	Hampton Court Jn	Hampton Court	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW200	Hampton Court Jn – Guildford (via Cobham)	Hampton Court Jn	Guildford (via Cobham)	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW205	Leatherhead – Effingham Junction	Leatherhead	Effingham Junction	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW210	Clapham Junction – Barnes Jn	Clapham Junction	Barnes Jn	Y *	Y	S1	S2	N	N	N	N	S1 The following combinations are permitted, up to: 2896 (h) x 2500 (w) box on FAA FLA wagons 2590 (h) x 2500 (w) box on FCA wagons 2667 (h) x 2500 (w) box on FIA FKA wagons 2625 (h) x 2550 (w) S17 FT on FEA FSA/FTA wagons 2615 (h) x 2550 (w) S16 FT on KFA wagons S2 The following combinations are permitted, up to: 2770 (h) x 2550 (w) box on FIA IFA wagons 2896 (h) x 2550 (w) box on IKA FKA wagons 2553 (h) x 2500 (w) box on IFB wagons
Kent-Sussex-Wessex	1063	SW210	Barnes Jn – Feltham Jn (via North Sheen)	Barnes Jn	Feltham Jn (via North Sheen)	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW210	Feltham Jn – Virginia Water	Feltham Jn	Virginia Water	Y *	Y	Y	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW210	Virginia Water – Wokingham Jn	Virginia Water	Wokingham Jn	Y *	N	N	N	N	N	N	N	
Kent-Sussex-Wessex	1063	SW210	Wokingham Jn – Reading	Wokingham Jn	Reading	Y *	N	N	N	N	N	N	N	
