Western	0769	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	08	20	31/1 31/6	31/4	33	37/0 37/3 37/4 37/6	37/5	37/7 37/9	Notes
Western	0769	GW720	EUB	Network Rail Boundary (Uskmouth)	East Usk Jn	Network Rail Boundary (Uskmouth) – East Usk Jn	3	07	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW730	SHL	Severn Bridge Jn	Craven Arms Jn	Severn Bridge Jn – Craven Arms Jn	0	11	20	01	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW730	SHL	Craven Arms Jn	Shelwick Jn	Craven Arms Jn – Shelwick Jn	20	01	49	26	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW730	SHL	Shelwick Jn	Site of former Rotherwas Jn	Shelwick Jn – Site of former Rotherwas Jn	49	26	52	19	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW730	HDC	Site of former Rotherwas Jn	Site of former Red Hill Jn	Site of former Rotherwas Jn – Site of former Red Hill Jn	0	00	1	74	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW730	HNL1	Site of former Red Hill Jn	Maindee West Jn	Site of former Red Hill Jn – Maindee West Jn	1	74	41	66	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW731	WSJ2	Route Boundary (MD801) (Madeley Jn)	Abbey Foregate Jn	Route Boundary (MD801) (Madeley Jn) – Abbey Foregate Jn	170	46	171	15	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW731	WSJ2	Abbey Foregate Jn	Crewe Jn	Abbey Foregate Jn – Crewe Jn	171	15	171	57	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW731	WSJ2	Crewe Jn	Route Boundary (NW3005) (Wrexham General)	Crewe Jn – Route Boundary (NW3005) (Wrexham General)	171	57	199	00	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW732	AFE	Abbey Foregate Jn	English Bridge Jn (Loop Lines)	Abbey Foregate Jn – English Bridge Jn (Loop Lines)	0	25	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW733	SBA1/ 2	Sutton Bridge Jn	Welshpool	Sutton Bridge Jn – Welshpool	0	00	33	70	7	Y	Y	Y	Y	Y	Y	Y	B
Western	0769	GW733	SBA2	Welshpool	Aberystwyth	Welshpool – Aberystwyth	33	70	95	60	5	Y	R1	Y	N	Y	Y	R1	N	R1 Route prohibited to Class 20 and 37/5 locomotives that conform to RA6
Western	0769	GW734	DJP	Dovey Jn	Pwllheli	Dovey Jn – Pwllheli	78	60	132	70	5	Y	R1	Y	N	Y	Y	R1	N	R1 Route prohibited to Class 20 and 37/5 locomotives that conform to RA6
Western	0769	GW735	SYC	Crewe Jn	Route Boundary (NW1007) (Limit of Electrification)	Crewe Jn – Route Boundary (NW1007) (Limit of Electrification)	32	29	2	60	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW736	GNQ1	Gobowen South	Commencement of single line board	Gobowen South – Commencement of single line board	0	00	0	16	5	Y	R1	Y	N	Y	Y	R1	N	R1 Route prohibited to Class 20 and 37/5 locomotives that conform to RA6
Western	0769	GW740	MAI	Maindee East Jn	Maindee North Jn	Maindee East Jn – Maindee North Jn	41	65	41	33	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW750	BNC	Hereford Yard Jn	Brecon Curve Jn	Hereford Yard Jn – Brecon Curve Jn	0	00	0	19	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW750	HNL2	Brecon Curve Jn	MEB Siding	Brecon Curve Jn – MEB Siding	149	44	149	78	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW770	EBW	Ebbw Vale Parkway	Site of Former Aberbeeg Jn	Ebbw Vale Parkway – Site of Former Aberbeeg Jn	18	45	14	23	5	Y	R1	Y	Y	Y	Y	R1	Y	R1 Route prohibited to Class 20 and 37/5 locomotives that conform to RA6
Western	0769	GW770	WVL	Site of Former Aberbeeg Jn	Park Jn	Site of Former Aberbeeg Jn – Park Jn	14	23	1	02	5	Y	R1	Y	Y	Y	Y	R1	Y	R1 Route prohibited to Class 20 and 37/5 locomotives that conform to RA6
Western	0769	GW770	GAE	Park Jn	Gaer Jn (Western Valley Line)	Park Jn – Gaer Jn (Western Valley Line)	160	24	159	33	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW773	BJR	Machen Quarry	Site of Former Bassaleg Jn	Machen Quarry – Site of Former Bassaleg Jn	4	69	0	00	6	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW773	WVL	Site of Former Bassaleg Jn	Park Jn (Machen Branch)	Site of Former Bassaleg Jn – Park Jn (Machen Branch)	2	05	1	10	6	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW780	WVL	Park Jn	Park Jn SB	Park Jn – Park Jn SB	1	02	0	74	8	Y	Y	Y	Y	Y	Y	Y	Y
Western	0769	GW780	NWN	Park Jn SB	Ebbw Jn	Park Jn SB – Ebbw Jn	0	54	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y
