Route	page	Line of route	Line of Route / Sector Description	W6a	W7	W8	W9	W9Plus	W10	W10A	W12	Notes
Western	0826	GW835	Treherbert – Pontypridd Jn	Y	N	N	N	N	N	N	N	
Western	0826	GW839	Queen Street South Jn – Cardiff Bay	Y	N	N	N	N	N	N	N	
Western	0826	GW840	Radyr Jn – Cardiff, Radyr Branch Jn via City Lines	Y	N	N	N	N	N	N	N	
Western	0826	GW850	Leckwith Loop South Jn – Leckwith Loop North Jn	Y	N	N	N	N	N	N	N	
Western	0826	GW860	Penarth Curve North Jn – Penarth Curve South Jn	Y	N	N	N	N	N	N	N	
Western	0826	GW864	Cogan Jn – Penarth	Y *	N	N	N	N	N	N	N	
Western	0826	GW870	Barry – Bridgend, Barry Jn	Y *	N	N	N	N	N	N	N	
Western	0826	GW871	Ford Siding GF – Ford Works, Waterton	Y *	N	N	N	N	N	N	N	
