Route	page	Line of route	Line of Route / Sector Description	W6a	W7	W8	W9	W9Plus	W10	W10A	W12	Notes
Western	0829	GW790	Pengam Jn – 4m 54ch (ABP) Cardiff Docks	Y	Y	Y	N	N	N	N	N	
Western	0829	GW810	Rhymney – Cardiff Queen Street North Jn	Y *	N	N	N	N	N	N	N	
Western	0829	GW820	Cwmbargoed – Ystrad Mynach South	Y	N	N	N	N	N	N	N	
Western	0829	GW828	Coryton – Heath Jn	Y	N	N	N	N	N	N	N	
Western	0829	GW830	Merthyr Tydfil – Cardiff East Jn via Cathays	Y *	N	N	N	N	N	N	N	
Western	0829	GW830	Cardiff East Jn – Cadoxton via Grangetown	Y *	Y	Y	N	N	N	N	N	
Western	0829	GW830	Cadoxton – Barry Island	Y *	N	N	N	N	N	N	N	
Western	0829	GW830	Barry Docks Line Junction – NR/ABP Boundary	Y	Y	Y	N	N	N	N	N	
Western	0829	GW834	Aberdare – Abercynon	Y	N	N	N	N	N	N	N	
