Western	0725	GW628	TUR/ CWR	Turnchapel Branch Jn	Buffer Stops	Turnchapel Branch Jn – Buffer Stops	0	00	0	78	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW628	FRY	Turnchapel Branch Jn	Plymouth Friary	Turnchapel Branch Jn – Plymouth Friary	245	17	245	40	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW637	DAC	St Budeaux Jn	Buffer Stops (Beyond Bere Alston)	St Budeaux Jn – Buffer Stops (Beyond Bere Alston)	227	22	219	75	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW637	CAL	Bere Alston Jn	Gunnislake	Bere Alston Jn – Gunnislake	0	02	4	40	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW640	LIL	Liskeard	Coombe Jn	Liskeard – Coombe Jn	8	67	6	75	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW640	L	Coombe Jn	Looe	Coombe Jn – Looe	6	52	0	19	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW640	L	Coombe Jn	Coombe No.2 GF	Coombe Jn – Coombe No.2 GF	6	52	6	66	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW642	L	Coombe No.2 GF	Network Rail Boundary (Moorswater)	Coombe No.2 GF – Network Rail Boundary (Moorswater)	6	66	7	20	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW650	LOF	Lostwithiel	Network Rail Boundary (Carne Point)	Lostwithiel – Network Rail Boundary (Carne Point)	277	54	281	59	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW660	PAR	Par Loop Jn	St Blazey Jn	Par Loop Jn – St Blazey Jn	281	57	282	16	N	N	N	N	N	N	Y	Y	Y	Y	N
Western	0725	GW660	NEW	St Blazey Jn	Newquay	St Blazey Jn – Newquay	282	16	302	49	N	N	N	N	N	N	Y	Y	Y	Y	N
Western	0725	GW672	SDS	Burngullow Jn	Drinnick Mill	Burngullow Jn – Drinnick Mill	288	26	291	31	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW672	SDS	Drinnick Mill	Parkandillack	Drinnick Mill – Parkandillack	291	31	293	52	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW680	FAL1-3	Penwithers Jn	Falmouth	Penwithers Jn – Falmouth	301	25	312	46	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW690	SIV	St Erth	St Ives	St Erth – St Ives	321	02	325	13	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW700	BAG2	Gloucester Barnwood Jn	Horton Road Jn	Gloucester Barnwood Jn – Horton Road Jn	92	21	92	75	E	Y	N	Y	N	R1	Y	Y	Y	Y	N	R1 Route prohibited to Class 172/0 and 172/1
Western	0725	GW700	SWM2	Horton Road Jn	Route Boundary Wales	Horton Road Jn – Route Boundary Wales	113	61	129	00	E R1	Y	N	Y	N	R2 R3	Y	Y	Y	Y	N	R1 Prohibited between Gloucester and Route Boundary Wales R2 Route prohibited to Class 172/0 and 172/1 R3 Prohibited between Gloucester West Jn and Route Boundary Wales
Western	0725	GW700	SWM2	Route Boundary Wales	Severn Tunnel Jn	Route Boundary Wales – Severn Tunnel Jn	129	00	149	14	N	Y	N	Y	N	N	Y	Y	Y	Y	N
Western	0725	GW710	NO ELR	Llanwern Works East	Llanwern Works West via BSS (Corus Infrastructure)	Llanwern Works East – Llanwern Works West via BSS (Corus Infrastructure)	153	08	156	03	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW720	EUB	Network Rail Boundary (Uskmouth)	East Usk Jn	Network Rail Boundary (Uskmouth) – East Usk Jn	3	07	0	00	N	N	N	N	N	N	N	N	N	N	N
Western	0725	GW730	SHL	Severn Bridge Jn	Craven Arms Jn	Severn Bridge Jn – Craven Arms Jn	0	11	20	01	N	N	N	R1	N	N	Y	Y	N	N	N	R1 Prohibited between Sutton Bridge Jn and Craven Arms Jn
Western	0725	GW730	SHL	Craven Arms Jn	Shelwick Jn	Craven Arms Jn – Shelwick Jn	20	01	49	26	N	N	N	N	N	N	Y	Y	N	N	N
