Route	page	Line of route	ELR	Line of Route / Sector Description	M	Ch	M	Ch	RA	08	09	20	31/1 31/6	31/4	33	37/0 37/3 37/4 37/6	37/5	Notes
London-North-Western-North	0956	NW9907	WAR	Appleby North Jn – Appleby West Jn	277	27	277	56	7	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-North	0956	NW9907	EDE	Network Rail Boundary (Warcop) – End of Line	11	03	11	46	7	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-North	0956	NW9909	NEC2	Route Boundary (LN682) (Corby Gates) – Petteril Bridge Jn	58	00	59	26	8	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-North	0956	NW9911	NGD	London Road Jn – Bog Jn (Newcastle Goods Lines)	0	00	0	25	8	Y	Y	Y	Y	Y	Y	Y	Y	
