Route	page	Line of route	ELR	Line of Route / Sector Description	M	Ch	M	Ch	RA	86	87	88	90	91	92	Notes
London-North-Western-North	1002	NW9903	SJC	Change of Mileage (Wennington) – Change of Mileage (Site of former Carnforth East Jn)	9	45	0	31	8	H	H	Y	H	N	N	
London-North-Western-North	1002	NW9903	CEC	Change of Mileage (Site of former Carnforth East Jn) – Carnforth Station Jn	0	25	0	04	8	H	H	Y	H	N	N	
London-North-Western-North	1002	NW9907	WAR	Appleby North Jn – Appleby West Jn	277	27	277	56	7	N	N	Y	N	N	N	
London-North-Western-North	1002	NW9907	EDE	Network Rail Boundary (Warcop) – End of Line	11	03	11	46	7	N	N	Y	N	N	N	
London-North-Western-North	1002	NW9909	NEC2	Route Boundary (LN682) (Corby Gates) – Petteril Bridge Jn	58	00	59	26	8	H	H	Y	H	H	H	
London-North-Western-North	1002	NW9911	NGD	London Road Jn – Bog Jn (Newcastle Goods Lines)	0	00	0	25	8	N	N	Y	N	N	N	
