London-North-Western-North	0995	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	Loco Gauge	Notes
London-North-Western-North	0995	NW3005	WSJ2	Route Boundary (GW731) (Crewe Jn)	Route Boundary Wales / LNW including ‘Up & Down’ loop Wrexham General ELR WDB1	Route Boundary (GW731) (Crewe Jn) – Route Boundary Wales / LNW including ‘Up & Down’ loop Wrexham General ELR WDB1	199	00	202	60	8	Y
London-North-Western-North	0995	NW3005	WSJ2	Route Boundary Wales / LNW	Saltney Jn	Route Boundary Wales / LNW – Saltney Jn	202	60	212	06	8	Y
London-North-Western-North	0995	NW3007	WDB1	Wrexham Central	Wrexham Exchange Jn	Wrexham Central – Wrexham Exchange Jn	0	16	0	68	5	Y
London-North-Western-North	0995	NW3007	WDB1	Wrexham Exchange Jn	Change of RA at 13m 20ch (South end of Hawarden Bridge)	Wrexham Exchange Jn – Change of RA at 13m 20ch (South end of Hawarden Bridge)	0	68	13	20	8	Y
London-North-Western-North	0995	NW3007	WDB1	Change of RA at 13m 20ch (South end of Hawarden Bridge)	Change of ELR	Change of RA at 13m 20ch (South end of Hawarden Bridge) – Change of ELR	13	20	13	33	7	Y
London-North-Western-North	0995	NW3007	WDB2/ 3	Change of ELR	Route Boundary Wales / LNW	Change of ELR – Route Boundary Wales / LNW	14	15	11	00	7	Y
London-North-Western-North	0995	NW3007	WDB3	Route Boundary Wales / LNW	Bidston Dee Jn	Route Boundary Wales / LNW – Bidston Dee Jn	11	00	0	08	7	R1 R2	R1 Prohibited between Heswall and Upton on the Down Wrexham line R2 Prohibited between Heswall and Upton on the Up Wrexham line
London-North-Western-North	0995	NW3009	CVS	Chester North Jn	Chester South Jn	Chester North Jn – Chester South Jn	0	36	0	13	8	Y
London-North-Western-North	0995	NW3011	CRR1	Chester West Jn	Hooton South Jn	Chester West Jn – Hooton South Jn	0	16	7	68	8	R1	R1 Prohibited between Bache and Capenhurst on the Up line
London-North-Western-North	0995	NW3013	HHJ	Hooton South. Jn	Ellesmere Port (Limit of DC electrification)	Hooton South. Jn – Ellesmere Port (Limit of DC electrification)	0	02	3	44	8	R1	R1 Prohibited between Hooton South Jn and Little Sutton on the Up Main line
London-North-Western-North	0995	NW3013	HHJ	Ellesmere Port (Limit of DC electrification)	Helsby Jn	Ellesmere Port (Limit of DC electrification) – Helsby Jn	3	44	8	67	8	Y
London-North-Western-North	0995	NW3015	LJT1	Llandudno Jn	Blaenau Ffestiniog, End of Line	Llandudno Jn – Blaenau Ffestiniog, End of Line	0	30	27	53	7	R1 R2 R3 R4	R1 Prohibited between Llandudno Jn and Glan Conwy on the single line R2 Prohibited between Llanrwst and Betws-Y-Coed on the Down and Up Main single line R3 Prohibited between Roman Bridge and Ffestiniog Tunnel on the Down and Up Main single line R4 Prohibited Blaenau Ffestiniog old platform (disused) on the approach to Blaenau Ffestiniog
London-North-Western-North	0995	NW3017	LLJ	Llandudno Jn	Llandudno	Llandudno Jn – Llandudno	0	03	3	14	7	R1	R1 Prohibited Llandudno platform 1
London-North-Western-North	0995	NW3019	GLA	Gaerwen	Network Rail Boundary	Gaerwen – Network Rail Boundary	0	00	17	37	6	Y
London-North-Western-North	0995	NW3021	FJH	Frodsham Jn	Halton Jn	Frodsham Jn – Halton Jn	1	54	0	00	8	Y
London-North-Western-North	0995	NW3023	EJN	Edgeley Jn	Northenden Jn	Edgeley Jn – Northenden Jn	0	00	3	68	8	Y
London-North-Western-North	0995	NW3023	WJP1	Northenden Jn	Skelton Jn	Northenden Jn – Skelton Jn	33	52	30	12	8	Y
London-North-Western-North	0995	NW3023	SJD	Skelton Jn	Deansgate Jn	Skelton Jn – Deansgate Jn	0	00	0	33	8	Y
London-North-Western-North	0995	NW3023	CDM1	Deansgate Jn	Change of ELR (Altrincham)	Deansgate Jn – Change of ELR (Altrincham)	7	05	8	00	8	Y
