London-North-Western-North	0911	NW7009	FHR5	Blackburn	Daisyfield Jn	Blackburn – Daisyfield Jn	10	42	11	09	N	H R1	N	N	N	R1 Prohibited Blackburn Up & Down Passenger Loop, Up & Down Goods line and platform 3
London-North-Western-North	0911	NW7009	FHR5	Daisyfield Jn	Gannow Jn	Daisyfield Jn – Gannow Jn	11	09	21	03	N	N	N	N	N
London-North-Western-North	0911	NW7009	FHR6	Gannow Jn	Hall Royd Jn	Gannow Jn – Hall Royd Jn	21	03	30	54	N	N	N	N	N
London-North-Western-North	0911	NW7011	LHL	Farington Jn	Limit of electrification	Farington Jn – Limit of electrification	0	00	0	56	N	H	N	N	N
London-North-Western-North	0911	NW7011	LHL	Limit of electrification	Lostock Hall Jn (Lostock Hall lines)	Limit of electrification – Lostock Hall Jn (Lostock Hall lines)	0	56	0	77	N	H	N	N	N
London-North-Western-North	0911	NW7013	DJH	Daisyfield Jn	Hellifield	Daisyfield Jn – Hellifield	11	09	34	68	N	H	N	N	N
London-North-Western-North	0911	NW7015	PRG	End of line (Padiham Power Station Sidings)	Rose Grove West Jn	End of line (Padiham Power Station Sidings) – Rose Grove West Jn	1	76	0	00	N	N	N	N	N	Line out of use
London-North-Western-North	0911	NW7017	GJC	Gannow Jn	Colne	Gannow Jn – Colne	21	03	27	37	N	N	N	N	N
London-North-Western-North	0911	NW7019	MPR2	Thorpes Bridge Jn	Network Rail Boundary (Metrolink (Down Up Boundary at 2m 32ch))	Thorpes Bridge Jn – Network Rail Boundary (Metrolink (Down Up Boundary at 2m 32ch))	2	22	3	05	N	N	N	N	N
London-North-Western-North	0911	NW7021	MVL1	Miles Platting Jn	Philips Park West Jn	Miles Platting Jn – Philips Park West Jn	1	30	1	59	N	H	E	N	N
London-North-Western-North	0911	NW7021	MVL1	Philips Park West Jn	Baguley Fold Jn	Philips Park West Jn – Baguley Fold Jn	1	59	2	39	N	H	E	N	N
London-North-Western-North	0911	NW7021	MVL1	Baguley Fold Jn	Ashton Moss North Jn	Baguley Fold Jn – Ashton Moss North Jn	2	39	5	41	N	H	E	N	N
London-North-Western-North	0911	NW7021	MVL1	Ashton Moss North Jn	Stalybridge Jn	Ashton Moss North Jn – Stalybridge Jn	5	41	7	46	N	N	E	N	N
London-North-Western-North	0911	NW7021	MVL2	Stalybridge Jn	Stalybridge Tunnel Jn	Stalybridge Jn – Stalybridge Tunnel Jn	7	46	8	08	N	N	E	N	N
London-North-Western-North	0911	NW7021	MVL3	Stalybridge Tunnel Jn	Route Boundary (LN860) (Springwood Jn)	Stalybridge Tunnel Jn – Route Boundary (LN860) (Springwood Jn)	8	08	15	11	N	N	N	N	N
London-North-Western-North	0911	NW7023	BPP	Philips Park West Jn	Brewery Jn	Philips Park West Jn – Brewery Jn	0	00	0	18	N	N	N	N	N
London-North-Western-North	0911	NW7025	PPA1	Philips Park West Jn	Philips Park South Jn	Philips Park West Jn – Philips Park South Jn	1	59	2	07	N	N	E	N	N
London-North-Western-North	0911	NW7025	PPA1	Philips Park South Jn	Change of Mileage	Philips Park South Jn – Change of Mileage	2	07	3	12	N	N	E	N	N
London-North-Western-North	0911	NW7025	PPA2	Change of Mileage	Ashburys West Jn	Change of Mileage – Ashburys West Jn	0	57	0	00	N	N	E	N	N
London-North-Western-North	0911	NW7027	PPP1	Baguley Fold Jn	Change of Mileage	Baguley Fold Jn – Change of Mileage	2	39	2	13	N	N	E	N	N
London-North-Western-North	0911	NW7027	PPP2	Change of Mileage	Philips Park South Jn	Change of Mileage – Philips Park South Jn	0	00	0	19	N	N	E	N	N
London-North-Western-North	0911	NW8001	HXS1	Hunts Cross West Jn	Liverpool Central	Hunts Cross West Jn – Liverpool Central	6	11	0	02	N	N	N	Y	Y
London-North-Western-North	0911	NW8001	HXS2	Liverpool Central	Paradise Jn	Liverpool Central – Paradise Jn	37	13	36	71	N	N	N	Y	Y
London-North-Western-North	0911	NW8001	HXS2	Paradise Jn	Sandhills Jn	Paradise Jn – Sandhills Jn	36	71	34	75	N	N	N	Y	Y
