Anglia	0467	EA1480	WHC 1	Whitlingham Jn	North Walsham (End of Station Loop)	Whitlingham Jn – North Walsham (End of Station Loop)	1	69	16	30	6	N	N	N	N	N	N
Anglia	0467	EA1480	WHC 1	North Walsham (End of Station Loop)	Change of Mileage (Site of Former Roughton Road Jn)	North Walsham (End of Station Loop) – Change of Mileage (Site of Former Roughton Road Jn)	16	30	24	00	6	N	N	N	N	N	N
Anglia	0467	EA1480	WHC 2	Change of Mileage (Site of Former Roughton Road Jn)	Change of Mileage (Site of Former Runton East Jn)	Change of Mileage (Site of Former Roughton Road Jn) – Change of Mileage (Site of Former Runton East Jn)	11	54	13	48	6	N	N	N	N	N	N
Anglia	0467	EA1480	WHC 3	Change of Mileage (Site of Former Runton East Jn)	Cromer	Change of Mileage (Site of Former Runton East Jn) – Cromer	45	64	46	42	6	N	N	N	N	N	N
Anglia	0467	EA1490	CRS	Cromer Jn	Network Rail Boundary (North Norfolk Railway)	Cromer Jn – Network Rail Boundary (North Norfolk Railway)	46	27	42	69	6	N	N	N	N	N	N
Anglia	0467	EA1500	NAY	Brundall Jn	Yarmouth Via Acle	Brundall Jn – Yarmouth Via Acle	5	72	18	29	7	H R1	N	Y	H	N	N	R1 The Battery Isolating Switch must be left in the open position
Anglia	0467	EA1500	RBY	Breydon Access No24 LC (EA1510)	Yarmouth	Breydon Access No24 LC (EA1510) – Yarmouth	19	13	20	45	7	H R1	N	Y	H	N	N	R1 The Battery Isolating Switch must be left in the open position
Anglia	0467	EA1510	RBY	Reedham Jn	Breydon Access No24 LC	Reedham Jn – Breydon Access No24 LC	12	34	19	13	7	H R1	N	Y	H	N	N	R1 The Battery Isolating Switch must be left in the open position
Anglia	0467	EA1520	SIZ	Saxmundham Jn	Sizewell	Saxmundham Jn – Sizewell	91	40	95	79	7	N	N	Y	N	N	N
Anglia	0467	EA1530	CCH	Coldham Lane Jn	Haughley Jn	Coldham Lane Jn – Haughley Jn	0	23	40	49	8	N	N	Y	H	N	N
Anglia	0467	EA1540	SOB1	Chippenham Jn	Site of Former Snailwell Jn	Chippenham Jn – Site of Former Snailwell Jn	0	63	0	00	8	N	N	Y	H	N	N
Anglia	0467	EA1540	SOB2	Site of Former Snailwell Jn	Ely Dock Jn	Site of Former Snailwell Jn – Ely Dock Jn	1	54	12	33	8	N	N	Y	H	N	N
Anglia	0467	EA1550	EWC	Ely North Jn	Ely West Jn (Ely West Curve)	Ely North Jn – Ely West Jn (Ely West Curve)	71	63	72	63	8	N	N	Y	N	N	N
Anglia	0467	EA1560	EMP	Ely North Jn	Ely West Jn	Ely North Jn – Ely West Jn	71	63	72	39	8	N	N	Y	H	H	N
Anglia	0467	EA1560	EMP	Ely West Jn	Route Boundary (LN135) (Peterborough)	Ely West Jn – Route Boundary (LN135) (Peterborough)	72	39	98	40	8	N	N	Y	H	H R1	N	R1 50mph maximum speed Harts Bridge No 1833 (Centre Girder Underbridge) Down Main at 94m 75 ch
Anglia	0467	EA1570	WIG	Whitemoor Jn	Wisbech	Whitemoor Jn – Wisbech	86	18	93	60	6	N	N	N	N	N	N	Line out of use (temporarily)
Anglia	0467	EA1570	MWL	March West Jn	Whitemoor Jn	March West Jn – Whitemoor Jn	0	00	0	13	8	N	N	Y	N	N	N
Anglia	0467	EA1570	WIG	Whitemoor Jn	Wisbech (Line out of use)	Whitemoor Jn – Wisbech (Line out of use)	86	18	93	60	6	N	N	Y	N	N	N
Anglia	0467	EA1580	ETN	Ely North Jn	Trowse Jn	Ely North Jn – Trowse Jn	71	72	123	00	8	H R1	N	Y	H	N	N	R1 20mph over Bridge 1603 (93m 63ch) on the Up line
Anglia	0467	EA1744	BFC	Europa Jn	Boss Hall Jn	Europa Jn – Boss Hall Jn	0	00	0	63	10	N	N	Y	N	N	N
