Anglia	0422	EA1320	BOK1	Camden Road Central Jn	Canonbury West Jn	Camden Road Central Jn – Canonbury West Jn	4	64	3	12	Y	Y	Y	EH	N	Y	N	
Anglia	0422	EA1320	CFP	Canonbury West Jn	Route Boundary (LN110) (Finsbury Park)	Canonbury West Jn – Route Boundary (LN110) (Finsbury Park)	3	12	3	20	Y	Y	Y	N	N	Y	N	
Anglia	0422	EA1320	BOK1	Canonbury West Jn	Dalston Western Jn	Canonbury West Jn – Dalston Western Jn	3	12	2	21	Y	Y	Y	EH	N	Y	N	
Anglia	0422	EA1320	DWW1	Dalston Western Jn	Navarino Road Jn (Change of Mileage)	Dalston Western Jn - Navarino Road Jn (Change of Mileage)	2	21	1	52	Y	Y	Y	EH	N	Y	N	
Anglia	0422	EA1320	DWW2	Navarino Road Jn (Change of Mileage)	Lea Jn	Navarino Road Jn (Change of Mileage) – Lea Jn	1	11	3	19	Y	Y	Y	EH	N	Y	N	
Anglia	0422	EA1320	DWW2	Lea Jn	Channelsea North Jn	Lea Jn – Channelsea North Jn	3	19	3	32	Y	Y	Y	EH	N	Y	N	
Anglia	0422	EA1320	DWW2	Channelsea North Jn	Channelsea South Jn	Channelsea North Jn – Channelsea South Jn	3	32	3	33	Y	Y	Y	EH	N	Y	N	
Anglia	0422	EA1320	DWW2	Channelsea South Jn	Stratford	Channelsea South Jn – Stratford	3	33	3	74	N	N	N	N	N	N	N	
Anglia	0422	EA1325	BOK1	Limit of reversible working DNL	Network Rail Boundary (TFL ELL)	Limit of reversible working DNL – Network Rail Boundary (TFL ELL)	3	38	2	17	R1 R2 R3	R1 R2 R3	N	N	N	N	N	R1	R2 Can only run as part of the Track Recording Unit R3 Can only run when authorised by Rail for London and only run or operate under Special Traffic Notice subject to any operational restrictions published within the notice R4 15mph through platforms and not to exceed 20mph on the Infrastructure
Anglia	0422	EA1325	ELL1	Network Rail Boundary (TFL ELL)	Canal Jn (TFL Infrastructure)	Network Rail Boundary (TFL ELL) – Canal Jn (TFL Infrastructure)	2	17	5	21	R1 R2 R3 R4	R1 R2 R3 R4	EH R2 R5 R6 R7	EH R2 R5 R6 R7	EH R2 R5 R6 R7	EH R2 R5 R6 R7	N	R1 N	R 2 Can only run as part of the Track Recording Unit R3 Can only run when authorised by Rail for London and only run or operate under Special Traffic Notice subject to any operational restrictions published within the notice R4 Train not to enter Dalston Junction platform 2 or 3 R5 15mph through platforms and not to exceed 20mph on the Infrastructure R6 Prohibited North of EL264 (5M9Ch) R7 Not to exceed 25mph, 10mph on sections EL266-EL264 (UP) and EL264-Canal Jn (DN) R8 Must be double headed
