Anglia	0382	EA1350	LLS1	High Meads Jn	Temple Mills East Jn	High Meads Jn – Temple Mills East Jn	0	15	0	59	Y	N	N	N	E	N	Y	
Anglia	0382	EA1360	CAW	Route Boundary (LN3219) (Cricklewood Curve Jn)	Dudding Hill Jn	Route Boundary (LN3219) (Cricklewood Curve Jn) – Dudding Hill Jn	5	72	6	04	Y	Y	Y	N	N	E	E R1	R1 Prohibited with deflated suspension
Anglia	0382	EA1360	BDH	Route Boundary (LN3222) (Brent Curve Jn)	Dudding Hill Jn	Route Boundary (LN3222) (Brent Curve Jn) – Dudding Hill Jn	0	54	1	03	Y	Y	Y	N	N	N	Y	
Anglia	0382	EA1360	CAW	Dudding Hill Jn	Neasden Jn	Dudding Hill Jn – Neasden Jn	6	04	7	02	N	N	N	N	N	E	E R1	R1 Prohibited with deflated suspension
Anglia	0382	EA1360	NJN	Neasden Jn	Route Boundary (MD715) (Neasden South Jn)	Neasden Jn – Route Boundary (MD715) (Neasden South Jn)	6	56	6	51	N	N	N	N	E R1	E	Y	R1 Route prohibited to Class 165/1
Anglia	0382	EA1360	CAW	Neasden Jn	Acton Canal Wharf Jn	Neasden Jn – Acton Canal Wharf Jn	7	02	8	45	N	N	N	N	E R1 R2	E	E R3	R1 Route prohibited to Class 165/1 R2 Prohibited with footsteps fitted R3 Prohibited with deflated suspension
Anglia	0382	EA1360	ACW	Acton Canal Wharf Jn	Route Boundary (MD170) (Willesden Jn)	Acton Canal Wharf Jn – Route Boundary (MD170) (Willesden Jn)	0	35	0	11	N	N	N	N	E R1 R2	E	Y	R1 Route prohibited to Class 165/1 R2 Prohibited with footsteps fitted
Anglia	0382	EA1360	CAW	Acton Canal Wharf Jn	Acton Wells Jn (Change of Mileage)	Acton Canal Wharf Jn – Acton Wells Jn (Change of Mileage)	8	45	8	77	N	N	N	N	E R1 R2	E	E R3	R1 Route prohibited to Class 165/1 R2 Prohibited with footsteps fitted R3 Prohibited with deflated suspension
Anglia	0382	EA1360	WAW	Acton Wells Jn (Change of Mileage)	Route Boundary (MD167) (Willesden West London Jn)	Acton Wells Jn (Change of Mileage) – Route Boundary (MD167) (Willesden West London Jn)	6	19	6	76	Y	N	N	Y	N	N	N	
Anglia	0382	EA1360	CAW	Acton Wells Jn (Change of Mileage)	Acton Wells Jn	Acton Wells Jn (Change of Mileage) – Acton Wells Jn	0	63	0	66	Y	N	N	Y	E R1 R2	E	E R3	R1 Route prohibited to Class 165/1 R2 Prohibited with footsteps fitted R3 Prohibited with deflated suspension
Anglia	0382	EA1370	GOJ	Gospel Oak Jn	Junction Rd Jn	Gospel Oak Jn – Junction Rd Jn	0	00	0	58	Y	N	N	N	E	N	Y	
Anglia	0382	EA1370	JRT2	Junction Rd Jn	Route Boundary (LN3210) (Carlton Rd Jn)	Junction Rd Jn – Route Boundary (LN3210) (Carlton Rd Jn)	2	42	2	38	Y	N	N	N	E	N	N	
Anglia	0382	EA1370	TAH1	Junction Rd Jn	Harringay Park Jn	Junction Rd Jn – Harringay Park Jn	2	42	4	15	Y	N	N	N	E	N	Y	
Anglia	0382	EA1370	HPW	Harringay Park Jn	Route Boundary (LN165) (Harringay Jn)	Harringay Park Jn – Route Boundary (LN165) (Harringay Jn)	0	25	0	14	Y	N	N	N	E	N	Y	
Anglia	0382	EA1370	TAH1	Harringay Park Jn	South Tottenham West Jn	Harringay Park Jn – South Tottenham West Jn	4	15	5	65	Y	N	N	N	E	N	Y	
Anglia	0382	EA1370	TAH1	South Tottenham West Jn	South Tottenham East Jn	South Tottenham West Jn – South Tottenham East Jn	5	65	5	73	Y	N	N	N	E	N	Y	
