Kent-Sussex-Wessex	0865	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	150	158	159	165	166 RHM	Notes
Kent-Sussex-Wessex	0865	SO130	LLL	Parks Bridge Jn	Ladywell Jn	Parks Bridge Jn – Ladywell Jn	6	14	6	29	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Parks Bridge Jn	Courthill Loop South Jn	Parks Bridge Jn – Courthill Loop South Jn	6	14	6	21	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Courthill Loop South Jn	Hither Green Jn	Courthill Loop South Jn – Hither Green Jn	6	21	7	04	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Hither Green Jn	Lee Spur Jn	Hither Green Jn – Lee Spur Jn	7	04	7	44	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Lee Spur Jn	Chislehurst Jn	Lee Spur Jn – Chislehurst Jn	7	44	11	33	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	CSM1	Chislehurst Jn	St Mary Cray Down Jn via Reversible Chatham Loop	Chislehurst Jn – St Mary Cray Down Jn via Reversible Chatham Loop	11	33	11	71	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	CSM2	Chislehurst Jn	Hawkwood Jn (Up Chatham Loop)	Chislehurst Jn – Hawkwood Jn (Up Chatham Loop)	11	33	11	66	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Chislehurst Jn	Petts Wood Jns	Chislehurst Jn – Petts Wood Jns	11	33	12	27	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Petts Wood Jns	Sevenoaks Substation	Petts Wood Jns – Sevenoaks Substation	12	27	21	74	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Sevenoaks Substation	Tonbridge West Jn	Sevenoaks Substation – Tonbridge West Jn	21	74	29	35	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Tonbridge West Jn	Tonbridge East Jn	Tonbridge West Jn – Tonbridge East Jn	29	35	29	55	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Tonbridge East Jn	Paddock Wood	Tonbridge East Jn – Paddock Wood	29	55	34	67	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Paddock Wood	Ashford (Jn with Maidstone line)	Paddock Wood – Ashford (Jn with Maidstone line)	34	67	55	54	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Ashford (Jn with Maidstone line)	Ashford Station	Ashford (Jn with Maidstone line) – Ashford Station	55	54	56	09	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Ashford Station	Ashford (Jn with Hastings line)	Ashford Station – Ashford (Jn with Hastings line)	56	09	56	20	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Ashford (Jn with Hastings line)	Ashford (Jn with Canterbury Line)	Ashford (Jn with Hastings line) – Ashford (Jn with Canterbury Line)	56	20	56	35	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Ashford (Jn with Canterbury Line)	Saltwood Jn	Ashford (Jn with Canterbury Line) – Saltwood Jn	56	35	66	38	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Saltwood Jn	Folkestone Central	Saltwood Jn – Folkestone Central	66	38	69	73	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Folkestone Central	Folkestone East Staff Halt	Folkestone Central – Folkestone East Staff Halt	69	73	70	73	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO130	XTD	Folkestone East Staff Halt	Dover Substation	Folkestone East Staff Halt – Dover Substation	70	73	76	45	N	N	N	N	N
Kent-Sussex-Wessex	0865	SO140	SBJ	Swanley Jn (SO110)	Otford Jn	Swanley Jn (SO110) – Otford Jn	17	46	24	53	N	N	N	N	N
