Kent-Sussex-Wessex	1099	Line of route	Line of Route / Sector Description	Line of Route / Sector Description		Gauge								Notes
Kent-Sussex-Wessex	1099					W6a	W7	W8	W9	W9Plus	W10	W10A	W12
Kent-Sussex-Wessex	1099	SW105	Clapham Junction – Byfleet Jn	Clapham Junction	Byfleet Jn	Y *	S1	S1	N	N	N	N	N	S1 The following combinations are permitted, up to: 2625 (h) x 2500 (w) box on FEA FSA/FTA wagons 2896 (h) x 2500 (w) box on FLA wagons 2615 (h) x 2500 (w) box on KFA wagons UP FAST line ONLY
Kent-Sussex-Wessex	1099	SW105	Byfleet Jn – Basingstoke, Reading Line Jn	Byfleet Jn	Basingstoke, Reading Line Jn	Y *	S1	S1	N	N	N	N	N	S1 The following combinations are permitted, up to: 2896 (h) x 2500 (w) box on FAA FLA wagons 2590 (h) x 2500 (w) box on FCA wagons 2667 (h) x 2500 (w) box on FKA FIA wagons 2625 (h) x 2550 (w) box on FEA FSA/FTA wagons 2615 (h) x 2550 (w) box on KFA wagons
Kent-Sussex-Wessex	1099	SW105	Basingstoke, Reading Line Jn – Worting Jn	Basingstoke, Reading Line Jn	Worting Jn	Y *	Y	Y	N	N	Y	N	N
Kent-Sussex-Wessex	1099	SW105	Worting Jn – Northam [COM]	Worting Jn	Northam [COM]	Y *	Y	Y	N	N	Y	N	N
Kent-Sussex-Wessex	1099	SW105	Northam [COM] – Redbridge Jn	Northam [COM]	Redbridge Jn	Y *	Y	Y	N	N	Y	N	N
Kent-Sussex-Wessex	1099	SW105	Redbridge Jn – Totton Jn	Redbridge Jn	Totton Jn	Y *	S1	S1	N	N	N	N	N	S1 The following combinations are permitted, up to: 2590 (h) x 2500 (w) box on FCA FIA FKA IFA IKA KFA wagons 2896 (h) x 2500 (w) box on FAA wagons
Kent-Sussex-Wessex	1099	SW105	Totton Jn – Weymouth	Totton Jn	Weymouth	Y *	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1099	SW105	Milbrook Jn – Southampton Western Docks	Milbrook Jn	Southampton Western Docks	Y	Y	Y	N	N	N	N	N
Kent-Sussex-Wessex	1099	SW105	Bournemouth T&RS Depot Former Bournemouth West branch	Bournemouth T&RS Depot Former Bournemouth West branch		Y	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1099	SW105	Worgret Jn – Furzebrook Sidings	Worgret Jn	Furzebrook Sidings	Y	N	N	N	N	N	N	N
Kent-Sussex-Wessex	1099	SW110	Woking Jn – Havant Jn	Woking Jn	Havant Jn	R1*	N	N	N	N	N	N	N	R1 W6a 25 mph, Up Line Br. WPH1-27 [33m 71ch]
