London-North-Eastern	1232	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	86	87	88	90	91	92	Notes
London-North-Eastern	1232	LN3252	MJT1	Mansfield Jn	Radford Jn	Mansfield Jn – Radford Jn	124	22	125	55	8	N	N	Y	N	N	N
London-North-Eastern	1232	LN3252	MJT2	Radford Jn	Trowell South Jn	Radford Jn – Trowell South Jn	125	55	130	51	8	N	N	Y	N	N	N
London-North-Eastern	1232	LN3255	RAC	Radford Jn	Newstead	Radford Jn – Newstead	125	55	134	20	8	N	N	Y	N	N	EH
London-North-Eastern	1232	LN3255	RAC	Newstead	Kirkby Lane End Jn	Newstead – Kirkby Lane End Jn	134	20	136	66	7	N	N	Y	N	N	EH
London-North-Eastern	1232	LN3261	THL	Trent South Jn	Toton South Jn (High Level Lines)	Trent South Jn – Toton South Jn (High Level Lines)	119	17	121	36	8	N	N	Y	N	H R1 R2	N	R1 Prohibited between Trent South Jn to Meadow Lane Jn R2 75mph maximum speed
London-North-Eastern	1232	LN3264	AML	Attenborough Jn	Meadow Lane Jn (Attenborough Curve)	Attenborough Jn – Meadow Lane Jn (Attenborough Curve)	0	62	0	00	8	N	N	Y	N	H R1	N	R1 75mph maximum speed
London-North-Eastern	1232	LN3273	TCC	Codnor Park Jn	Ironville Jn	Codnor Park Jn – Ironville Jn	132	76	133	18	8	N	N	Y	N	N	EH
London-North-Eastern	1232	LN3273	PBS1	Ironville Jn	Kirkby Summit Crossover	Ironville Jn – Kirkby Summit Crossover	133	18	138	79	8	N	N	Y	N	N	EH
London-North-Eastern	1232	LN3273	PBS2	Kirkby Summit Crossover	Mansfield ELR Change	Kirkby Summit Crossover – Mansfield ELR Change	137	11	140	40	8	N	N	Y	N	N	EH
London-North-Eastern	1232	LN3273	PBS3	Mansfield Change of ELR	Route Boundary (LN768) (Shireoaks East Jn)	Mansfield Change of ELR – Route Boundary (LN768) (Shireoaks East Jn)	140	40	143	00	8	N	N	Y	N	N	N
London-North-Eastern	1232	LN3340	BJW3	Route Boundary (MD340) (Lichfield Trent Valley)	Wichnor Jn	Route Boundary (MD340) (Lichfield Trent Valley) – Wichnor Jn	19	00	23	33	8	H	H	Y	H	N	N
London-North-Eastern	1232	LN3501	DBP1	London Road Jn	Route Boundary (MD501) (Kingsbury Jn)	London Road Jn – Route Boundary (MD501) (Kingsbury Jn)	0	00	23	30	8	H	H	Y	H	N	N
London-North-Eastern	1232	LN3505	NSS	North Stafford Jn	Route Boundary (NW5012) (Stoke Jn)	North Stafford Jn – Route Boundary (NW5012) (Stoke Jn)	30	10	1	40	8	H	H	Y	H	N	N
London-North-Eastern	1232	LN3515	MJS1	Melbourne Jn	Sinfin	Melbourne Jn – Sinfin	131	15	130	37	8	N	N	Y	N	N	N
London-North-Eastern	1232	LN3520	SSJ1	Sheet Stores Jn	Change of ELR (Site of Former Chellaston East Jn)	Sheet Stores Jn – Change of ELR (Site of Former Chellaston East Jn)	119	62	127	20	8	H	H	Y	H	N	N
London-North-Eastern	1232	LN3520	MJS1	Change of ELR (Site of Former Chellaston East Jn)	Change of ELR (Site of Former Chellaston West Jn)	Change of ELR (Site of Former Chellaston East Jn) – Change of ELR (Site of Former Chellaston West Jn)	127	20	128	00	8	H	H	Y	H	N	N
London-North-Eastern	1232	LN3520	SSJ2	Change of ELR (Site of Former Chellaston West Jn)	Stenson Jn	Change of ELR (Site of Former Chellaston West Jn) – Stenson Jn	128	00	132	12	8	H	H	Y	H	N	N
London-North-Eastern	1232	LN3525	KSL	Knighton Jn	Leicester Jn	Knighton Jn – Leicester Jn	97	45	127	00	8	N	N	Y	N	N	EH
London-North-Eastern	1232	LN3535	BCJ	Birmingham Curve Jn	Branson Jn	Birmingham Curve Jn – Branson Jn	126	40	127	19	8	N	N	Y	N	N	EH
London-North-Eastern	1232	LN3601	GSM1	Kettering North Jn	Manton Jn	Kettering North Jn – Manton Jn	74	00	90	25	8	N	N	Y	N	N	N
London-North-Eastern	1232	LN3605	BSC	Corby BSC Works	Corby North	Corby BSC Works – Corby North	2	05	0	00	8	N	N	Y	N	N	N
London-North-Eastern	1232	LN3610	BSC	Corby Automotive Terminal	Corby North	Corby Automotive Terminal – Corby North	1	10	0	00	8	N	N	Y	N	N	N
