Route	page	Line of route	ELR	Line of Route / Sector Description	M	Ch	M	Ch	325	333	345	357	357 MOD	360	365	377	378	387	Notes
London-North-Eastern	1109	LN101	ECM1	Kings Cross – Copenhagen Jn	0	00	0	64	H	N	N	N	N	E R2 R3	Y	N	N	R1	R1 Prohibited Kings Cross platforms 2 & 4 with deflated suspension R2 Class 360/1 only R3 Prohibited Kings Cross - Belle Isle Jn
London-North-Eastern	1109	LN101	ECM1	Copenhagen Jn – Holloway South / North Jns	0	64	1	44	Y	N	N	N	N	E R1	Y	E	E	Y	R1 Class 360/1 only
London-North-Eastern	1109	LN101	ECM1	Holloway South / North Jns – Wood Green North Jn	1	44	5	07	Y	N	E R1	E R2 R3 R4 R5 R6	E R2 R3 R4 R5 R6	E R8 R9 R10	Y	E R3	E R3	R7	R1 Prohibited between Holloway South / North Jns and Finsbury Park South Jn R2 Prohibited between Holloway South / North Jns and Finsbury Park R3 Prohibited between Hornsey and Wood Green North Jn R4 Prohibited Down Slow and Down Fast lines through Finsbury Park R5 10mph Finsbury Park platform 6 and Disused Up Slow platform R6 10mph Harringay platform 2 R7 Prohibited Hornsey platform 2 Down Slow No.1 R8 Class 360/1 only R9 Prohibited Ferme Park North Jn - Wood Green North Jn R10 Prohibited Finsbury Park Bridge No.13 Down Slow line
London-North-Eastern	1109	LN101	ECM1	Wood Green North Jn – Langley Jn	5	07	25	73	Y	N	N	N	N	N	Y	N	N	Y	
London-North-Eastern	1109	LN101	ECM1	Langley Jn – St Neots	25	73	51	58	Y	N	N	N	N	N	Y	N	N	Y	
London-North-Eastern	1109	LN101	ECM1	St Neots – Fletton Jn	51	58	75	02	Y	N	N	N	N	N	Y	N	N	Y	
