London-North-Eastern	1199	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	60	66	67	68	70	73	97/3	Notes
London-North-Eastern	1199	LN896	DRA1	Drax Branch Jn	Drax Power Station (NR Boundary)	Drax Branch Jn – Drax Power Station (NR Boundary)	0	00	4	16	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN898	HUL4	Neville Hill East Jn	Micklefield Jn	Neville Hill East Jn – Micklefield Jn	18	25	10	63	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN898	HUL4	Micklefield Jn	Micklefield Change of ELR	Micklefield Jn – Micklefield Change of ELR	10	63	10	60	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN898	HUL3	Micklefield Change of ELR	Gascoigne Wood Jn	Micklefield Change of ELR – Gascoigne Wood Jn	10	60	6	27	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN898	HUL3	Gascoigne Wood Jn	Selby West Jn	Gascoigne Wood Jn – Selby West Jn	6	27	0	36	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN898	HUL3	Selby West Jn	Selby South Jn	Selby West Jn – Selby South Jn	0	36	0	00	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN898	HUL2	Selby South Jn	Site of Former Barlby Jn	Selby South Jn – Site of Former Barlby Jn	31	12	30	40	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN898	HUL1	Site of Former Barlby Jn	Anlaby Road Jn	Site of Former Barlby Jn – Anlaby Road Jn	30	40	0	73	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN898	HUL1	Anlaby Road Jn	Hull	Anlaby Road Jn – Hull	0	73	0	00	8	R1	R1	R1	R2	R1	R1	R1	R1 Prohibited Hull platforms 3 and 4 R2 Prohibited Hull platform 3
London-North-Eastern	1199	LN900	HUE	Neville Hill West Jn	Hunslet East	Neville Hill West Jn – Hunslet East	0	00	0	55	10	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN902	CFM	Micklefield Jn	Church Fenton North Jn	Micklefield Jn – Church Fenton North Jn	15	62	10	31	9	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN904	HSC	Hambleton South Jn	Hambleton West Jn	Hambleton South Jn – Hambleton West Jn	174	10	175	33	10	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN906	HNC	Hambleton East Jn	Hambleton North Jn	Hambleton East Jn – Hambleton North Jn	3	34	4	00	10	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN908	SEC	Selby West Jn	Canal Jn	Selby West Jn – Canal Jn	0	00	0	32	9	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN910	TCW1	Temple Hirst Jn	Selby Canal Jn	Temple Hirst Jn – Selby Canal Jn	169	16	173	59	9	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN910	TCW1	Selby Canal Jn	Selby South Jn	Selby Canal Jn – Selby South Jn	173	59	174	11	9	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN912	TJG1	Thorne Jn	Thorne North Change of ELR	Thorne Jn – Thorne North Change of ELR	7	69	9	09	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN912	TJG2	Thorne North Change of ELR	Gilberdyke Jn	Thorne North Change of ELR – Gilberdyke Jn	14	06	0	00	8	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1199	LN914	HBS	West Parade Jn	West Parade North Jn	West Parade Jn – West Parade North Jn	0	25	0	72	8	R1	R1	R1	R2	R2	R1	R1	R1 Prohibited from passing under Bridge No.2 at 0m 45ch on Up Seamer Line STNC NC/G1/2012/ICP-G/LNE002V until 30 June 2014 R2 Prohibited Down Line between West Parade Jn and West Parade North Jn
London-North-Eastern	1199	LN914	HBS	West Parade North Jn	Walton Street Jn	West Parade North Jn – Walton Street Jn	0	72	1	29	7	N	Y	N	Y	Y	Y	Y
