London-North-Eastern	1228	Line of Route	Line of Route / Sector Description	Line of Route / Sector Description		Gauge								Notes
London-North-Eastern	1228					W6	W7	W8	W9	W9Plus	W10	W10A	W12
London-North-Eastern	1228	LN736	West Burton East Jn to West Burton West Jn East End Reception & Departure Lines	West Burton East Jn	West Burton West Jn East End Reception & Departure Lines	Y	Y	N	N	N	N	N	N
London-North-Eastern	1228	LN736	West Burton East Jn – West Burton West Jn West End Reception & Departure Lines	West Burton East Jn	West Burton West Jn West End Reception & Departure Lines	Y	Y	N	N	N	N	N	N
London-North-Eastern	1228	LN738	Great Coates No. 1 – Union Dock	Great Coates No. 1	Union Dock	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1228	LN740	Grimsby, Marsh West Jn – Humber Road Jn	Grimsby, Marsh West Jn	Humber Road Jn	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1228	LN740	Immingham East Jn – Immingham NR/ABP Boundary [ 106m 50ch ]	Immingham East Jn	Immingham NR/ABP Boundary [ 106m 50ch ]	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1228	LN741	Habrough Jn – Ulceby South Jn	Habrough Jn	Ulceby South Jn	Y	Y	Y	N	N	N	N	N
London-North-Eastern	1228	LN742	Killingholme – Brocklesby East & West Jns	Killingholme	Brocklesby East & West Jns	Y	Y	Y	N	N	Y	N	Y
London-North-Eastern	1228	LN744	Ulceby North Jn – Barton On Humber	Ulceby North Jn	Barton On Humber	Y *	N	N	N	N	N	N	N
London-North-Eastern	1228	LN746	Cottam Power Station Branch	Cottam Power Station Branch		Y	N	N	N	N	N	N	N
London-North-Eastern	1228	LN748	Retford Western Jn – Thrumpton West Jn	Retford Western Jn	Thrumpton West Jn	Y	Y	Y	Y	N	N	N	N
London-North-Eastern	1228	LN750	Woodburn Jn – Deepcar	Woodburn Jn	Deepcar	Y *	N	N	N	N	N	N	N
London-North-Eastern	1228	LN752	Wrawby Jn – Marshgate Jn	Wrawby Jn	Marshgate Jn	Y *	Y	Y	N	N	N	N	N
London-North-Eastern	1228	LN754	Scunthorpe Foreign Ore Branch	Scunthorpe Foreign Ore Branch		Y	N	N	N	N	N	N	N
London-North-Eastern	1228	LN756	Scunthorpe Trent Jn – Roxby	Scunthorpe Trent Jn	Roxby	Y	Y	Y	N	N	N	N	N
London-North-Eastern	1228	LN758	Brancliffe East Jn – St Catherine's Jn [ 14m 62ch ]	Brancliffe East Jn	St Catherine's Jn [ 14m 62ch ]	Y	Y	Y	R1	R1	R1	R1	R1	R1 PROHIBITED Brancliffe East Jn and Dinnington Jn
London-North-Eastern	1228	LN758	St Catherine's Jn [ 14m 62ch ] – Low Ellers Curve Jn [ 15m 55ch ]	St Catherine's Jn [ 14m 62ch ]	Low Ellers Curve Jn [ 15m 55ch ]	Y	Y	Y	Y	N	N	N	N
London-North-Eastern	1228	LN758	Low Ellers Curve Jn [15m 55ch] – Kirk Sandall Jn	Low Ellers Curve Jn [15m 55ch]	Kirk Sandall Jn	Y	N	N	N	N	N	N	N
London-North-Eastern	1228	LN758	Maltby Colliery Branch	Maltby Colliery Branch		Y	N	N	N	N	N	N	N
London-North-Eastern	1228	LN760	Firbeck Jn –– Harworth Colliery	Firbeck Jn	– Harworth Colliery	Y	N	N	N	N	N	N	N
London-North-Eastern	1228	LN762	St. Catherines Jn – Decoy South Jn (St. Catherine's Curve)	St. Catherines Jn	Decoy South Jn (St. Catherine's Curve)	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1228	LN764	Low Ellers Curve	Low Ellers Curve		Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1228	LN766	Bentley Jn – Hexthorpe Jn (Doncaster Avoiding Line)	Bentley Jn	Hexthorpe Jn (Doncaster Avoiding Line)	Y *	Y	Y	N	N	N	N	N
London-North-Eastern	1228	LN768	Mansfield Woodhouse – Shireoaks East Jn	Mansfield Woodhouse	Shireoaks East Jn	Y *	N	N	N	N	N	N	N
London-North-Eastern	1228	LN772	Warsop Jn – Shirebrook Jn	Warsop Jn	Shirebrook Jn	Y	N	N	N	N	N	N	N
