London-North-Eastern	1095	LN170	WEB	Werrington Jn	Site of former Spalding South Jn	Werrington Jn – Site of former Spalding South Jn	79	34	92	58	Y	Y	Y	N	N	N	Y	Y	N	
London-North-Eastern	1095	LN170	SPD1	Site of former Spalding South Jn	Sleaford South Jn	Site of former Spalding South Jn – Sleaford South Jn	44	07	62	14	Y	Y	Y	N	N	N	Y	Y	N	
London-North-Eastern	1095	LN170	SPD2	Sleaford South Jn	Sleaford North Jn	Sleaford South Jn – Sleaford North Jn	62	14	63	48	Y	Y	Y	N	N	N	Y	Y	N	
London-North-Eastern	1095	LN170	SPD2	Sleaford North Jn	Site of former Greetwell West Jn	Sleaford North Jn – Site of former Greetwell West Jn	63	48	81	25	Y	Y	Y	N	N	N	Y	Y	N	
London-North-Eastern	1095	LN170	SPD3	Site of former Greetwell West Jn	Trent East Jn	Site of former Greetwell West Jn – Trent East Jn	81	25	98	56	Y	Y	Y	N	N	N	Y	Y	N	
London-North-Eastern	1095	LN170	MAC3	Trent East Jn	Trent West Jn	Trent East Jn – Trent West Jn	73	25	73	11	Y	Y	Y	N	N	N	Y	Y	N	
London-North-Eastern	1095	LN170	SPD4	Trent West Jn	Bessacarr Jn	Trent West Jn – Bessacarr Jn	98	68	115	72	Y	Y	Y	N	N	N	Y	Y	N	
London-North-Eastern	1095	LN170	SPD5	Bessacarr Jn	Doncaster, Flyover East Jn	Bessacarr Jn – Doncaster, Flyover East Jn	115	72	116	20	Y	Y	Y	N	N	N	Y	Y	N	
London-North-Eastern	1095	LN175	SSE	Sleaford South Jn	Sleaford East Jn	Sleaford South Jn – Sleaford East Jn	0	00	0	43	Y	Y	Y	N	N	N	Y	N	N	
London-North-Eastern	1095	LN180	SNW	Sleaford West Jn	Sleaford North Jn	Sleaford West Jn – Sleaford North Jn	1	34	3	42	Y	Y	Y	N	N	N	Y	N	N	
London-North-Eastern	1095	LN185	ABE1	Allington West Jn	Site of former Barkston East Jn	Allington West Jn – Site of former Barkston East Jn	0	00	4	08	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1095	LN185	GRS1	Barkston East Jn	Site of former Honington Jn	Barkston East Jn – Site of former Honington Jn	110	12	112	00	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1095	LN185	GRS2	Site of former Honington Jn	Sleaford West Jn	Site of former Honington Jn – Sleaford West Jn	112	00	120	29	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1095	LN185	GRS2	Sleaford West Jn	Sleaford East Jn	Sleaford West Jn – Sleaford East Jn	120	29	121	21	Y	Y	Y	N	N	N	Y	N	N	
London-North-Eastern	1095	LN185	GRS2	Sleaford East Jn	Site of former Boston Sleaford Line Jn	Sleaford East Jn – Site of former Boston Sleaford Line Jn	121	21	137	06	Y	Y	R1	N	N	N	N	N	N	R1 10mph Heckington Up Main platform with deflated suspension
London-North-Eastern	1095	LN185	GRS3	Site of former Boston Sleaford Line Jn	Boston	Site of former Boston Sleaford Line Jn – Boston	106	70	107	24	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1095	LN185	GRS3	Boston	Site of former Firsby East Jn	Boston – Site of former Firsby East Jn	107	24	122	22	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1095	LN185	GRS4	Site of former Firsby East Jn	Skegness	Site of former Firsby East Jn - Skegness	0	28	9	17	Y	Y	R1	N	N	N	N	N	N	R1 Prohibited Skegness platforms 3, 6 and 7
London-North-Eastern	1095	LN190	ACD	Allington East Jn	Allington North Jn (Allington Chord)	Allington East Jn – Allington North Jn (Allington Chord)	0	00	0	25	Y	Y	Y	N	N	N	N	N	N	
