London-North-Eastern	1210	Line of Route	Line of Route / Sector Description	Line of Route / Sector Description		Gauge								Notes
London-North-Eastern	1210					W6	W7	W8	W9	W9Plus	W10	W10A	W12	
London-North-Eastern	1210	LN875	Castleford West Jn – Pontefract West Jn	Castleford West Jn	Pontefract West Jn	Y *	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN876	Castleford East Jn – Ledston	Castleford East Jn	Ledston	-	-	-	-	-	-	-	-	Line 'Out of Use'
London-North-Eastern	1210	LN878	Sherburn Jn – Gascoigne Wood	Sherburn Jn	Gascoigne Wood	Y	Y	Y	Y	N	Y	N	Y	
London-North-Eastern	1210	LN880	York – Scarborough	York	Scarborough	Y *	N	N	N	N	N	N	N	
London-North-Eastern	1210	LN882	Wakefield Kirkgate West Jn – Calder Bridge Jn	Wakefield Kirkgate West Jn	Calder Bridge Jn	Y *	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN882	Calder Bridge Jn – Crofton West Jn	Calder Bridge Jn	Crofton West Jn	Y *	Y	Y	Y	N	N	N	N	
London-North-Eastern	1210	LN882	Crofton West Jn – Goole Potters Grange Jn	Crofton West Jn	Goole Potters Grange Jn	Y *	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN882	Mineral Jn – Goole Docks	Mineral Jn	Goole Docks	Y	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN882	Whitley Bridge Junction – NR/Power Station Boundary [0m 03ch]	Whitley Bridge Junction	NR/Power Station Boundary [0m 03ch]	Y	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN884	Oakenshaw South Jn – Oakenshaw Jn	Oakenshaw South Jn	Oakenshaw Jn	Y	N	N	N	N	N	N	N	
London-North-Eastern	1210	LN886	Monk Bretton Loop – Crofton East Jn	Monk Bretton Loop	Crofton East Jn	Y	N	N	N	N	N	N	N	
London-North-Eastern	1210	LN888	Shaftholme Jn – Knottingley West Jn	Shaftholme Jn	Knottingley West Jn	Y	Y	R1	R1	R1	R1	R1	R1	R1 PROHIBITED Haywood Jn to Knottingly West Jn
London-North-Eastern	1210	LN888	Knottingley West Jn – Ferrybridge North Jn	Knottingley West Jn	Ferrybridge North Jn	Y	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN889	Saftholme Jn – Haywood Jn	Saftholme Jn	Haywood Jn	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Eastern	1210	LN892	Pontefract East Jn – Ferrybridge South Jn	Pontefract East Jn	Ferrybridge South Jn	Y	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN894	Knottingley South Jn – Knottingley East Jn	Knottingley South Jn	Knottingley East Jn	Y	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN896	Drax Power Station Branch	Drax Power Station Branch		Y	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN898	Neville Hill East Jn – Gascoigne Wood Jn	Neville Hill East Jn	Gascoigne Wood Jn	Y *	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN898	Gascoigne Wood Jn – Selby West Jn	Gascoigne Wood Jn	Selby West Jn	Y	Y	Y	Y	N	Y	N	Y	
London-North-Eastern	1210	LN898	Selby West Jn – Millfield Farm UWC	Selby West Jn	Millfield Farm UWC	Y *	R1	R1	R1	R1	R1	R1	R1	R1 Prohibited from Selby Up bay platform 3
London-North-Eastern	1210	LN898	Millfield Farm UWC – Hull, Anlaby Road Jn	Millfield Farm UWC	Hull, Anlaby Road Jn	Y *	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN898	Hull, Anlaby Road Jn – Hull	Hull, Anlaby Road Jn	Hull	Y *	N	N	N	N	N	N	N	
London-North-Eastern	1210	LN898	Hessle East Jn – Dairycoates NR limit [0m 70ch]	Hessle East Jn	Dairycoates NR limit [0m 70ch]	Y	Y	Y	N	N	N	N	N	
London-North-Eastern	1210	LN900	Neville Hill West Jn – Hunslet East	Neville Hill West Jn	Hunslet East	Y	N	N	N	N	N	N	N	
London-North-Eastern	1210	LN902	Micklefield Jn – Church Fenton North Jn	Micklefield Jn	Church Fenton North Jn	Y *	Y	Y	N	N	N	N	N	
