London-North-Eastern	1107	LN880	YMS	York (platform 2 and maintenance sidings)	Connection to Up line	York (platform 2 and maintenance sidings) – Connection to Up line	0	0	0	15	Y	Y	Y	N	N	N	N	N	Y	
London-North-Eastern	1107	LN882	WAG1	Wakefield Kirkgate West Jn	Calder Bridge Jn	Wakefield Kirkgate West Jn – Calder Bridge Jn	47	43	48	28	Y	Y	Y	N	N	N	Y	N	Y	
London-North-Eastern	1107	LN882	WAG1	Calder Bridge Jn	Crofton West Jn	Calder Bridge Jn – Crofton West Jn	48	28	49	40	Y	Y	Y	N	N	N	Y	Y	Y	
London-North-Eastern	1107	LN882	WAG1	Crofton West Jn	Knottingley West Jn	Crofton West Jn – Knottingley West Jn	49	40	58	20	Y	Y	Y	N	N	N	Y	N	Y	
London-North-Eastern	1107	LN882	WAG1	Knottingley West Jn	Engine Shed Jn	Knottingley West Jn – Engine Shed Jn	58	20	73	52	Y	Y	Y	N	N	N	N	N	R1	R1 Prohibited between Kellingley Colliery Branch Jn and Engine Shed Jn
London-North-Eastern	1107	LN882	WAG2	Engine Shed Jn	Goole Potters Grange Jn	Engine Shed Jn – Goole Potters Grange Jn	0	64	0	00	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1107	LN884	OAJ	Oakenshaw South Jn	Oakenshaw Jn.	Oakenshaw South Jn – Oakenshaw Jn.	49	41	48	76	N	N	N	N	N	Y	N	N	N	
London-North-Eastern	1107	LN886	TJC3	Monk Bretton	Oakenshaw South Jn	Monk Bretton – Oakenshaw South Jn	176	22	181	75	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1107	LN886	OSC	Oakenshaw South Jn	Crofton East Jn	Oakenshaw South Jn – Crofton East Jn	181	75	183	04	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1107	LN888	CJS	Stainforth Jn	Thorpe Marsh Jn	Stainforth Jn – Thorpe Marsh Jn	166	70	163	76	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1107	LN888	HTM	Thorpe Marsh Jn	Haywood Jn	Thorpe Marsh Jn – Haywood Jn	69	56	67	66	Y	Y	Y	N	N	N	N	N	N	
London-North-Eastern	1107	LN888	KWS	Haywood Jn	Knottingley West Jn	Haywood Jn – Knottingley West Jn	67	66	58	20	Y	Y	Y	N	N	N	Y	Y	Y	
London-North-Eastern	1107	LN888	FKW	Knottingley West Jn	Ferrybridge North Jn	Knottingley West Jn – Ferrybridge North Jn	2	71	2	27	Y	Y	Y	N	N	N	Y	Y	Y	
London-North-Eastern	1107	LN889	KWS	Shaftholme Jn	Haywood Jn	Shaftholme Jn – Haywood Jn	68	75	67	66	Y	Y	Y	N	N	N	Y	Y	Y	
London-North-Eastern	1107	LN892	PEF	Pontefract East Jn	Ferrybridge South Jn	Pontefract East Jn – Ferrybridge South Jn	3	06	2	38	N	N	N	N	N	N	N	N	Y	
London-North-Eastern	1107	LN894	KES	Knottingley South Jn	Knottingley East Jn	Knottingley South Jn – Knottingley East Jn	0	00	0	20	Y	Y	Y	N	N	N	N	N	Y	
London-North-Eastern	1107	LN896	DRA1	Drax Branch Jn	Drax Power Station (NR Boundary)	Drax Branch Jn – Drax Power Station (NR Boundary)	0	00	4	16	N	N	N	N	N	N	N	N	N	
London-North-Eastern	1107	LN898	HUL4	Neville Hill East Jn	Micklefield Jn	Neville Hill East Jn – Micklefield Jn	18	25	10	63	Y	Y	Y	N	N	N	Y	Y	Y	
London-North-Eastern	1107	LN898	HUL4	Micklefield Jn	Micklefield Change of ELR	Micklefield Jn – Micklefield Change of ELR	10	63	10	60	Y	Y	Y	N	N	N	Y	N	Y	
London-North-Eastern	1107	LN898	HUL3	Micklefield Change of ELR	Gascoigne Wood Jn	Micklefield Change of ELR – Gascoigne Wood Jn	10	60	6	27	Y	Y	Y	N	N	N	Y	N	Y	
London-North-Eastern	1107	LN898	HUL3	Gascoigne Wood Jn	Selby West Jn	Gascoigne Wood Jn – Selby West Jn	6	27	0	36	Y	Y	Y	N	N	N	Y	N	Y	
London-North-Eastern	1107	LN898	HUL3	Selby West Jn	Selby South Jn	Selby West Jn – Selby South Jn	0	36	0	00	Y	Y	Y	N	N	N	N	N	Y	
