Route	page	Line of Route	Line of Route / Sector Description	W6	W7	W8	W9	W9Plus	W10	W10A	W12	Notes
London-North-Eastern	1271	LN3625	Nottingham East Jn – Newark Castle	Y *	Y	Y	N	N	N	N	N	
London-North-Eastern	1271	LN3635	Bottesford West Jn (Exclusive) – Netherfield Jn	Y *	Y	Y	N	N	N	N	N	
London-North-Eastern	1271	LN3645	Netherfield Jn – Gedling Colliery	Y	N	N	N	N	N	N	N	
