London-North-Eastern	1070	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	170	172	180	185	195	220	221	222	Notes
London-North-Eastern	1070	LN838	LEH1	Armley Jn	Site of former Pannal Jn	Armley Jn – Site of former Pannal Jn	0	12	14	60	Y	N	Y	R1 R2 R3	Y	Y	Y	N	R1 15mph Burley Park Down platform R2 30mph Horsforth Up platform R3 30mph Weeton Down platform
London-North-Eastern	1070	LN838	LEH2	Site of former Pannal Jn	Site of former Crimple Jn	Site of former Pannal Jn – Site of former Crimple Jn	14	60	15	20	Y	N	Y	Y	Y	Y	Y	N
London-North-Eastern	1070	LN838	LEH3	Site of former Crimple Jn	Harrogate	Site of former Crimple Jn – Harrogate	15	20	17	24	Y	N	Y	R1 R2 R3 R4	Y	Y	Y	N	R1 30mph LEH3/39 St James Drive overbridge 16m51ch Down line R2 5mph LEH3/39 St James Drive overbridge 16m51ch Up Line R3 30mph LEH3/40 Tewitt footbridge 16m62ch Down line R4 5mph LEH3/40 Tewitt footbridge 16m62ch Up line
London-North-Eastern	1070	LN838	HAY2	Harrogate	Site of former Starbeck North Jn	Harrogate – Site of former Starbeck North Jn	20	38	18	60	Y	N	Y	R1	Y	Y	Y	N	R1 Prohibited Harrogate bay platform 2
London-North-Eastern	1070	LN838	HAY1	Site of former Starbeck North Jn	Skelton Jn	Site of former Starbeck North Jn – Skelton Jn	18	60	1	50	Y	N	Y	Y	Y	Y	Y	N
London-North-Eastern	1070	LN840	TJC3	Leeds Engine Shed Jn	Whitehall East Jn	Leeds Engine Shed Jn – Whitehall East Jn	195	20	195	52	N	N	Y	Y	Y	N	N	N
London-North-Eastern	1070	LN842	CJS	Thorpe Marsh Jn	Applehurst Jn	Thorpe Marsh Jn – Applehurst Jn	163	76	163	27	N	N	N	Y	N	N	N	N
London-North-Eastern	1070	LN842	CJS	Applehurst Jn	Skellow Jn	Applehurst Jn – Skellow Jn	163	27	160	59	N	N	N	Y	N	N	N	N
London-North-Eastern	1070	LN842	SKA	Skellow Jn	Adwick Jn	Skellow Jn – Adwick Jn	0	61	0	00	N	N	N	Y	Y	N	N	N
London-North-Eastern	1070	LN844	JCA	Applehurst Jn	Joan Croft Jn	Applehurst Jn – Joan Croft Jn	0	49	0	00	N	N	N	N	N	N	N	N
London-North-Eastern	1070	LN846	CJS	Carcroft Jn	Skellow Jn	Carcroft Jn – Skellow Jn	160	08	160	59	N	N	N	Y	N	N	N	N
London-North-Eastern	1070	LN848	HPC	Hare Park Jn	Crofton West Jn	Hare Park Jn – Crofton West Jn	171	70	173	22	Y	N	Y	Y	Y	Y	Y	Y
London-North-Eastern	1070	LN850	WWK	Wakefield Westgate South Jn	Wakefield Kirkgate West Jn	Wakefield Westgate South Jn – Wakefield Kirkgate West Jn	0	00	0	26	Y	N	Y	Y	Y	Y	Y	Y
London-North-Eastern	1070	LN852	LBE1	Holbeck Jn	Site of former Laisterdyke East Jn	Holbeck Jn – Site of former Laisterdyke East Jn	0	02	6	49	Y	N	Y	R1	Y	Y	Y	N	R1 5mph New Pudsey Down platform
London-North-Eastern	1070	LN852	LBE2	Site of former Laisterdyke East Jn	Site of former Laisterdyke West Jn	Site of former Laisterdyke East Jn – Site of former Laisterdyke West Jn	190	24	190	60	Y	N	Y	Y	Y	Y	Y	N
London-North-Eastern	1070	LN852	LBE3	Site of former Laisterdyke West Jn	Site of former Hammerton Street Jn	Site of former Laisterdyke West Jn – Site of former Hammerton Street Jn	190	60	191	30	Y	N	Y	Y	Y	Y	Y	N
London-North-Eastern	1070	LN852	LBE4	Site of former Hammerton Street Jn	Mill Lane Jn	Site of former Hammerton Street Jn – Mill Lane Jn	191	30	191	75	Y	N	Y	Y	Y	Y	Y	N
London-North-Eastern	1070	LN852	MRB	Mill Lane Jn	Bradford Interchange	Mill Lane Jn – Bradford Interchange	40	01	40	27	R1	N	Y	Y	Y	Y	Y	N	R1 Prohibited Bradford Interchange platform 1 with deflated suspension
