London-North-Eastern	1181	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	37/5	37/7 37/9	43	47/2	47/4	47/7	56	57	58	59	Notes
London-North-Eastern	1181	LN882	WAG2	Engine Shed Jn	Goole Potters Grange Jn	Engine Shed Jn – Goole Potters Grange Jn	0	64	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN884	OAJ	Oakenshaw South Jn	Oakenshaw Jn.	Oakenshaw South Jn – Oakenshaw Jn.	49	41	48	76	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN886	TJC3	Monk Bretton	Oakenshaw South Jn	Monk Bretton – Oakenshaw South Jn	176	22	181	75	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN886	OSC	Oakenshaw South Jn	Crofton East Jn	Oakenshaw South Jn – Crofton East Jn	181	75	183	04	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN888	CJS	Stainforth Jn	Thorpe Marsh Jn	Stainforth Jn – Thorpe Marsh Jn	166	70	163	76	9	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN888	HTM	Thorpe Marsh Jn	Haywood Jn	Thorpe Marsh Jn – Haywood Jn	69	56	67	66	9	Y	Y	Y	Y	Y	Y	Y	Y	N	Y
London-North-Eastern	1181	LN888	KWS	Haywood Jn	Knottingley West Jn	Haywood Jn – Knottingley West Jn	67	66	58	20	9	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN888	FKW	Knottingley West Jn	Ferrybridge North Jn	Knottingley West Jn – Ferrybridge North Jn	2	71	2	27	9	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN889	KWS	Shaftholme Jn	Haywood Jn	Shaftholme Jn – Haywood Jn	68	75	67	66	9	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN892	PEF	Pontefract East Jn	Ferrybridge South Jn	Pontefract East Jn – Ferrybridge South Jn	3	06	2	38	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN894	KES	Knottingley South Jn	Knottingley East Jn	Knottingley South Jn – Knottingley East Jn	0	00	0	20	9	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN896	DRA1	Drax Branch Jn	Drax Power Station (NR Boundary)	Drax Branch Jn – Drax Power Station (NR Boundary)	0	00	4	16	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN898	HUL4	Neville Hill East Jn	Micklefield Jn	Neville Hill East Jn – Micklefield Jn	18	25	10	63	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Eastern	1181	LN898	HUL4	Micklefield Jn	Micklefield Change of ELR	Micklefield Jn – Micklefield Change of ELR	10	63	10	60	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
