London-North-Eastern	1235	Line of Route	Line of Route / Sector Description	Line of Route / Sector Description		Gauge								Notes
London-North-Eastern	1235					W6	W7	W8	W9	W9Plus	W10	W10A	W12
London-North-Eastern	1235	LN904	Hambleton South Jn – Hambleton West Jn	Hambleton South Jn	Hambleton West Jn	Y	Y	Y	Y	N	Y	N	Y
London-North-Eastern	1235	LN906	Hambleton East Jn – Hambleton North Jn	Hambleton East Jn	Hambleton North Jn	Y	Y	Y	Y	N	Y	N	Y
London-North-Eastern	1235	LN908	Selby West Jn – Canal Jn	Selby West Jn	Canal Jn	Y	Y	Y	Y	N	Y	N	Y
London-North-Eastern	1235	LN910	Temple Hirst Jn – Selby South Jn	Temple Hirst Jn	Selby South Jn	Y	Y	Y	R1	N	R1	N	R1	R1 Prohibited from Selby South Up sidings
London-North-Eastern	1235	LN912	Thorne Jn – Gilberdyke Jn	Thorne Jn	Gilberdyke Jn	Y	Y	Y	N	N	N	N	N
London-North-Eastern	1235	LN914	West Parade Jn (Hull) – West Parade North Jn	West Parade Jn (Hull)	West Parade North Jn	S1 *	N	N	N	N	N	N	N	S1 Freight vehicles conforming to the W6a profile are permitted, EXCEPT IFA-S IFA- U wagons
London-North-Eastern	1235	LN914	West Parade North Jn – Seamer West Jn	West Parade North Jn	Seamer West Jn	Y	N	N	N	N	N	N	N
London-North-Eastern	1235	LN916	Hessle Road – Saltend	Hessle Road	Saltend	Y *	Y	Y	N	N	N	N	N
London-North-Eastern	1235	LN918	Springbank North Jn – Walton Street Jn	Springbank North Jn	Walton Street Jn	Y	N	N	N	N	N	N	N
London-North-Eastern	1235	LN920	Anlaby Road Jn – West Parade North Jn	Anlaby Road Jn	West Parade North Jn	Y	N	N	N	N	N	N	N
London-North-Eastern	1235	LN922	Whitehall West Jn – Hellifield South Jn	Whitehall West Jn	Hellifield South Jn	Y *	Y	N	N	N	N	N	N
London-North-Eastern	1235	LN924	Apperley Jn – Ilkley	Apperley Jn	Ilkley	Y *	N	N	N	N	N	N	N
London-North-Eastern	1235	LN926	Dockfield Jn – Esholt Jn	Dockfield Jn	Esholt Jn	Y	N	N	N	N	N	N	N
London-North-Eastern	1235	LN928	Shipley East Jn – Bradford Forster Square	Shipley East Jn	Bradford Forster Square	Y *	N	N	N	N	N	N	N
London-North-Eastern	1235	LN930	Skipton Middle Jn – Rylstone	Skipton Middle Jn	Rylstone	Y	N	N	N	N	N	N	N
London-North-Eastern	1235	LN932	Shipley South Jn – Shipley West Jn	Shipley South Jn	Shipley West Jn	Y *	N	N	N	N	N	N	N
London-North-Eastern	1235	LN3140	Bedford St. John's (Exclusive) – Bedford Station	Bedford St. John's (Exclusive)	Bedford Station	Y *	Y	Y	N	N	N	N	N
London-North-Eastern	1235	LN3201	St. Pancras – Cricklewood	St. Pancras	Cricklewood	Y *	R1	R1	N	N	N	N	N	R1 W8 W7 Prohibited EXCEPT Up Hendon, Down Hendon between Cricklewood Curve Jn and West Hampstead North Jn
London-North-Eastern	1235	LN3201	Cricklewood – Bedford	Cricklewood	Bedford	Y *	Y	Y	N	N	N	N	N
London-North-Eastern	1235	LN3201	Bedford – Wellingborough	Bedford	Wellingborough	Y *	N	N	N	N	N	N	N
London-North-Eastern	1235	LN3201	Wellingborough – Wigston Sth Jn	Wellingborough	Wigston Sth Jn	S1 *	N	N	N	N	N	N	N	S1 Freight vehicles conforming to the W6a profile are permitted, EXCEPT IFA-S, IFA- U wagons
London-North-Eastern	1235	LN3201	Wigston South Jn – Leicester	Wigston South Jn	Leicester	Y *	Y	R1	R1	N	R1	N	N	R1 PROHIBITED Wigston South Jn to Wigston North Jn
London-North-Eastern	1235	LN3201	Leicester – Ratcliffe Jn	Leicester	Ratcliffe Jn	Y	Y	R1	R1	N	R1	N	N	R1 PROHIBITED Sytton South Jn to Ratcliffe Jn
