Scotland	0984	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	170	180	185	220	221	Notes
Scotland	0984	SC101	RCB	Coatbridge Jn	Langloan Jn	Coatbridge Jn – Langloan Jn	7	03	6	34	Y	Y	Y	Y	Y
Scotland	0984	SC103	CBD1	Garnqueen North Jn	Gartcosh Jn	Garnqueen North Jn – Gartcosh Jn	1	33	0	00	Y	N	N	N	N
Scotland	0984	SC103	CBD2	Gartcosh Jn	Change of ELR	Gartcosh Jn – Change of ELR	97	09	103	41	Y	N	N	Y	Y
Scotland	0984	SC103	SGN	Change of ELR	Cowlairs West Jn	Change of ELR – Cowlairs West Jn	0	61	-0	20	Y	N	N	Y	Y
Scotland	0984	SC105	GHE	Gartsherrie South Jn	Gartcosh Jn	Gartsherrie South Jn – Gartcosh Jn	95	64	97	06	Y	N	N	Y	Y
Scotland	0984	SC106	PNS	Sighthill West Jn	Cowlairs South Jn (Chord Line)	Sighthill West Jn – Cowlairs South Jn (Chord Line)	0	30	0	00	Y	N	N	Y	Y
Scotland	0984	SC107	ECM9	Waverley East End	Edinburgh Waverley	Waverley East End – Edinburgh Waverley	0	21	0	00	Y	N	Y	Y	Y
Scotland	0984	SC107	EGM4	Edinburgh Waverley	Waverley West End (South Lines)	Edinburgh Waverley – Waverley West End (South Lines)	0	00	0	15	Y	N	Y	Y	Y
Scotland	0984	SC107	ECN1	Edinburgh Waverley	Waverley West End (North Lines)	Edinburgh Waverley – Waverley West End (North Lines)	0	00	0	15	Y	N	Y	Y	Y
Scotland	0984	SC107	EGM3	Waverley West End	Haymarket (South Lines)	Waverley West End – Haymarket (South Lines)	0	15	1	19	Y	N	Y	Y	Y
Scotland	0984	SC107	ECN2	Waverley West End	Haymarket (North Lines)	Waverley West End – Haymarket (North Lines)	0	15	1	19	Y	N	Y	Y	Y
Scotland	0984	SC107	EGM2	Haymarket	Haymarket East Jn (South Lines)	Haymarket – Haymarket East Jn (South Lines)	46	02	45	72	Y	N	Y	Y	Y
Scotland	0984	SC107	ECN2	Haymarket	Haymarket East Jn (North Lines)	Haymarket – Haymarket East Jn (North Lines)	1	19	1	29	Y	N	Y	Y	Y
Scotland	0984	SC107	EGM2	Haymarket East Jn	Haymarket Central Jn (South Lines)	Haymarket East Jn – Haymarket Central Jn (South Lines)	45	72	45	35	Y	N	Y	Y	Y
Scotland	0984	SC107	ECN2	Haymarket East Jn	Haymarket Central Jn (North Lines)	Haymarket East Jn – Haymarket Central Jn (North Lines)	1	29	1	66	Y	N	Y	Y	Y
Scotland	0984	SC107	EGM2	Haymarket Central Jn	Haymarket West Jn (South Lines)	Haymarket Central Jn – Haymarket West Jn (South Lines)	45	35	44	73	Y	N	Y	Y	Y
Scotland	0984	SC107	ECN2	Haymarket Central Jn	Haymarket West Jn (North Lines)	Haymarket Central Jn – Haymarket West Jn (North Lines)	1	66	2	41	Y	N	Y	Y	Y
Scotland	0984	SC107	EGM1	Haymarket West Jn	Cowlairs West Jn	Haymarket West Jn – Cowlairs West Jn	44	73	1	67	Y	N	R1	Y	Y	R1 Prohibited between Polmont Jn and Cowlairs West Jn
Scotland	0984	SC107	EGM1	Cowlairs West Jn	Glasgow Queen Street	Cowlairs West Jn – Glasgow Queen Street	1	67	0	00	Y	N	N	Y	Y
Scotland	0984	SC109	PMT	Polmont Jn	Grangemouth Jn	Polmont Jn – Grangemouth Jn	21	20	23	75	Y	N	Y	Y	Y
