Route	page	Line of Route	Line of Route / Sector Description	W6	W7	W8	W9	W9Plus	W10	W10A	W12	Notes
Scotland	1134	SC001	Gretna Jn – Law Jn (via Beattock)	Y *	Y	Y	Y	N	Y	N	N	
Scotland	1134	SC001	Law Jn – Larkfield Jn	Y *	Y	Y	Y	N	Y	N	N	
Scotland	1134	SC001	Larkfield Jn – Eglinton Street	Y	Y	Y	N	N	N	N	N	
Scotland	1134	SC001	Eglinton Street – Glasgow Central	Y *	Y	N	N	N	N	N	N	
