Scotland	0976	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	142	143	144	150	153	156	158	Notes
Scotland	0976	SC106	PNS	Sighthill West Jn	Cowlairs South Jn (Chord Line)	Sighthill West Jn – Cowlairs South Jn (Chord Line)	0	30	0	00	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	ECM9	Waverley East End	Edinburgh Waverley	Waverley East End – Edinburgh Waverley	0	21	0	00	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	EGM4	Edinburgh Waverley	Waverley West End (South Lines)	Edinburgh Waverley – Waverley West End (South Lines)	0	00	0	15	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	ECN1	Edinburgh Waverley	Waverley West End (North Lines)	Edinburgh Waverley – Waverley West End (North Lines)	0	00	0	15	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	EGM3	Waverley West End	Haymarket (South Lines)	Waverley West End – Haymarket (South Lines)	0	15	1	19	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	ECN2	Waverley West End	Haymarket (North Lines)	Waverley West End – Haymarket (North Lines)	0	15	1	19	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	EGM2	Haymarket	Haymarket East Jn (South Lines)	Haymarket – Haymarket East Jn (South Lines)	46	02	45	72	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	ECN2	Haymarket	Haymarket East Jn (North Lines)	Haymarket – Haymarket East Jn (North Lines)	1	19	1	29	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	EGM2	Haymarket East Jn	Haymarket Central Jn (South Lines)	Haymarket East Jn – Haymarket Central Jn (South Lines)	45	72	45	35	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	ECN2	Haymarket East Jn	Haymarket Central Jn (North Lines)	Haymarket East Jn – Haymarket Central Jn (North Lines)	1	29	1	66	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	EGM2	Haymarket Central Jn	Haymarket West Jn (South Lines)	Haymarket Central Jn – Haymarket West Jn (South Lines)	45	35	44	73	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	ECN2	Haymarket Central Jn	Haymarket West Jn (North Lines)	Haymarket Central Jn – Haymarket West Jn (North Lines)	1	66	2	41	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	EGM1	Haymarket West Jn	Cowlairs West Jn	Haymarket West Jn – Cowlairs West Jn	44	73	1	67	N	N	N	Y	Y	Y	Y
Scotland	0976	SC107	EGM1	Cowlairs West Jn	Glasgow Queen Street	Cowlairs West Jn – Glasgow Queen Street	1	67	0	00	N	N	N	Y	Y	Y	Y
Scotland	0976	SC109	PMT	Polmont Jn	Grangemouth Jn	Polmont Jn – Grangemouth Jn	21	20	23	75	N	N	N	Y	Y	Y	Y
Scotland	0976	SC109	PMT	Grangemouth Jn	Carmuirs East Jn	Grangemouth Jn – Carmuirs East Jn	23	75	25	79	N	N	N	Y	Y	Y	Y
Scotland	0976	SC109	CMS	Carmuirs East Jn	Carmuirs West Jn	Carmuirs East Jn – Carmuirs West Jn	0	40	-0	2	N	N	N	Y	Y	Y	Y
Scotland	0976	SC109	SCM3	Carmuirs West Jn	Greenhill Lower Jn	Carmuirs West Jn – Greenhill Lower Jn	108	74	106	62	N	N	N	Y	Y	Y	Y
Scotland	0976	SC109	GHL	Greenhill Lower Jn	Greenhill Upper Jn	Greenhill Lower Jn – Greenhill Upper Jn	0	52	0	00	N	N	N	Y	Y	Y	Y
Scotland	0976	SC110	PMT	Carmuirs East Jn	Larbert Jn	Carmuirs East Jn – Larbert Jn	25	79	26	35	N	N	N	Y	Y	Y	Y
Scotland	0976	SC111	NBE	Newbridge Jn	Bathgate	Newbridge Jn – Bathgate	35	21	25	18	N	N	N	Y	Y	Y	Y
