Scotland	1239	Line of Route	Line of Route / Sector Description	Line of Route / Sector Description		Gauge								Notes
Scotland	1239					W6	W7	W8	W9	W9Plus	W10	W10A	W12	
Scotland	1239	SC171	Princes Street Gardens – Haymarket Central Jn	Princes Street Gardens	Haymarket Central Jn	Y *	Y	R1	R1	N	N	N	N	R1 W8 W9 Prohibited both Lines Haymarket North Tunnel
Scotland	1239	SC171	Haymarket West Jn – Thornton North Jn	Haymarket West Jn	Thornton North Jn	Y *	Y	N	N	N	N	N	N	
Scotland	1239	SC171	Thornton North Jn – Ladybank Jn	Thornton North Jn	Ladybank Jn	Y *	Y	Y	N	N	N	N	N	
Scotland	1239	SC171	Ladybank Jn – Dundee	Ladybank Jn	Dundee	Y *	Y	N	N	N	N	N	N	
Scotland	1239	SC173	Inverkeithing Central Jn – Thornton North Jn (via Cowdenbeath)	Inverkeithing Central Jn	Thornton North Jn (via Cowdenbeath)	Y *	Y	Y	N	N	N	N	N	
Scotland	1239	SC175	Rosyth Dockyard – Inverkeithing South Jn (Goods Line)	Rosyth Dockyard	Inverkeithing South Jn (Goods Line)	Y	Y	Y	N	N	N	N	N	
Scotland	1239	SC176	Inverkeithing North Jn – Inverkeithing East Jn (Inverkeithing Curve)	Inverkeithing North Jn	Inverkeithing East Jn (Inverkeithing Curve)	Y	Y	N	N	N	N	N	N	
Scotland	1239	SC177	Thornton North Jn – Methil Power Station (Goods Line)	Thornton North Jn	Methil Power Station (Goods Line)	Y	N	N	N	N	N	N	N	
Scotland	1239	SC178	Thornton South Jn – Thornton West Jn	Thornton South Jn	Thornton West Jn	Y	Y	N	N	N	N	N	N	
Scotland	1239	SC181	Ladybank Jn – Hilton Jn	Ladybank Jn	Hilton Jn	Y	Y	Y	N	N	N	N	N	
Scotland	1239	SC183	Stirling Middle Jn – (Kincardine (Clackmannan) Jn)	Stirling Middle Jn	(Kincardine (Clackmannan) Jn)	Y	Y	Y	Y	N	N	N	N	
Scotland	1239	SC183	(Kincardine (Clackmannan) Jn) – Charlestown Jn	(Kincardine (Clackmannan) Jn)	Charlestown Jn	Y	N	N	N	N	N	N	N	
Scotland	1239	SC185	Elbowend Jn – Crombie RNAD (Goods Line)	Elbowend Jn	Crombie RNAD (Goods Line)	–	–	–	–	–	–	–	–	Line Out of Use
Scotland	1239	SC187	Glencraig GF – Bowhill (Goods Line)	Glencraig GF	Bowhill (Goods Line)	–	–	–	–	–	–	–	–	Line Out of Use
