Scotland	1078	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	60	66	67	68	70	73	97/3	Notes
Scotland	1078	SC164	SBO	Newcraighall South Jn	Tweedbank	Newcraighall South Jn – Tweedbank	5	02	35	34	3	N	R1 R2 R3	R1 R3 R4	N	N	N	N	R1 55mph maximum speed R2 Underbridges 20mph UB011/072 (28m 31ch) 30mph UB011/070 (27m 46ch) 20mph UB011/067 (25m 44ch) 30mph UB011/061 (24m 03ch) 30mph UB011/060 (23m 59ch) 30mph UB011/056 (22m 04ch) 30mph UB011/054 (21m 58ch) 30mph UB011/053 (21m 40ch) R3 All passenger trains, except when operated by Class 158 or 170 DMUs, require a Special Operating Instruction R4 Underbridges 30mph UB011/074 (28m 68ch) 20mph UB011/070 (27m 46 ch) 20mph UB011/067 (25m 44ch) 30mph UB011/065 (25m 19ch) 30mph UB011/061 (24m 03ch) 30mph UB011/060 (23m 59ch) 20mph UB011/056 (22m 04ch) 20mph UB011/054 (21m 58ch) 20mph UB011/053 (21m 40ch) 30mph UB011/052 (20m 35ch)
Scotland	1078	SC165	MHY	Niddrie South Jn	Niddrie West Jn	Niddrie South Jn – Niddrie West Jn	7	06	6	30	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC165	SUB2	Niddrie West Jn	Gorgie Jn	Niddrie West Jn – Gorgie Jn	6	30	0	45	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC165	GGE	Gorgie Jn	Haymarket West Jn	Gorgie Jn – Haymarket West Jn	0	00	0	41	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC167	CKT	Craiglockhart Jn	Slateford Jn	Craiglockhart Jn – Slateford Jn	0	00	0	48	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC169	SUB2	Gorgie Jn	Haymarket Central Jn	Gorgie Jn – Haymarket Central Jn	0	45	0	11	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	ECM9	Waverley East End	Edinburgh Waverley	Waverley East End – Edinburgh Waverley	0	21	0	00	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	EGM4	Edinburgh Waverley	Waverley West End (South Lines)	Edinburgh Waverley – Waverley West End (South Lines)	0	00	0	15	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	ECN1	Edinburgh Waverley	Waverley West End (North Lines)	Edinburgh Waverley – Waverley West End (North Lines)	0	00	0	15	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	EGM3	Waverley West End	Haymarket (South Lines)	Waverley West End – Haymarket (South Lines)	0	15	1	19	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	ECN2	Waverley West End	Haymarket (North Lines)	Waverley West End – Haymarket (North Lines)	0	15	1	19	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	EGM2	Haymarket	Haymarket East Jn (South Lines)	Haymarket – Haymarket East Jn (South Lines)	46	02	45	72	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	ECN2	Haymarket	Haymarket East Jn (North Lines)	Haymarket – Haymarket East Jn (North Lines)	1	19	1	29	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	EGM2	Haymarket East Jn	Haymarket Central Jn (South Lines)	Haymarket East Jn – Haymarket Central Jn (South Lines)	45	72	45	35	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	ECN2	Haymarket East Jn	Haymarket Central Jn (North Lines)	Haymarket East Jn – Haymarket Central Jn (North Lines)	1	29	1	66	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	EGM2	Haymarket Central Jn	Haymarket West Jn (South Lines)	Haymarket Central Jn – Haymarket West Jn (South Lines)	45	35	44	73	10	Y	Y	Y	Y	Y	Y	Y
Scotland	1078	SC171	ECN2	Haymarket Central Jn	Haymarket West Jn (North Lines)	Haymarket Central Jn – Haymarket West Jn (North Lines)	1	66	2	41	10	Y	Y	Y	Y	Y	Y	Y
