Scotland	1019	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	MK1	MK2	MK3	MK3 (MOD)	MK3 DVT	MK3 DVT (MOD)	MK4	MK5	MK5A	Notes
Scotland	1019	SC107	EGM1	Haymarket West Jn	Cowlairs West Jn	Haymarket West Jn – Cowlairs West Jn	44	73	1	67	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC107	EGM1	Cowlairs West Jn	Glasgow Queen Street	Cowlairs West Jn – Glasgow Queen Street	1	67	0	00	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC109	PMT	Polmont Jn	Grangemouth Jn	Polmont Jn – Grangemouth Jn	21	20	23	75	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC109	PMT	Grangemouth Jn	Carmuirs East Jn	Grangemouth Jn – Carmuirs East Jn	23	75	25	79	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC109	CMS	Carmuirs East Jn	Carmuirs West Jn	Carmuirs East Jn – Carmuirs West Jn	0	40	-0	2	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC109	SCM3	Carmuirs West Jn	Greenhill Lower Jn	Carmuirs West Jn – Greenhill Lower Jn	108	74	106	62	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC109	GHL	Greenhill Lower Jn	Greenhill Upper Jn	Greenhill Lower Jn – Greenhill Upper Jn	0	52	0	00	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC110	PMT	Carmuirs East Jn	Larbert Jn	Carmuirs East Jn – Larbert Jn	25	79	26	35	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC111	NBE	Newbridge Jn	Bathgate	Newbridge Jn – Bathgate	35	21	25	18	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC113	DMY	Winchburgh Jn	Dalmeny Jn	Winchburgh Jn – Dalmeny Jn	34	54	39	03	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC115	MRL1	Cowlairs West Jn	Maryhill Park Jn	Cowlairs West Jn – Maryhill Park Jn	8	26	5	51	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC115	MRL2	Maryhill Park Jn	Knightswood North Jn	Maryhill Park Jn – Knightswood North Jn	4	40	5	67	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC1150	MLA	Maryhill Park Jn	Anniesland	Maryhill Park Jn – Anniesland	0	00	0	70	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC116	CSN	Cowlairs East Jn	Cowlairs North Jn	Cowlairs East Jn – Cowlairs North Jn	0	00	0	21	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC117	GMH	Grangemouth Jn	Grangemouth	Grangemouth Jn – Grangemouth	0	00	3	67	N	N	N	N	N	N	N	N	N
Scotland	1019	SC119	GHL	Greenhill Upper Jn	Greenhill Lower Jn	Greenhill Upper Jn – Greenhill Lower Jn	0	00	0	52	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC119	SCM3	Greenhill Lower Jn	Carmuirs West Jn	Greenhill Lower Jn – Carmuirs West Jn	106	62	108	74	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC119	SCM3	Carmuirs West Jn	Stirling Middle Jn	Carmuirs West Jn – Stirling Middle Jn	108	76	118	08	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC119	SCM3	Stirling Middle Jn	Change of ELR (Dunblane)	Stirling Middle Jn – Change of ELR (Dunblane)	118	08	123	40	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC119	SCM4	Change of ELR (Dunblane)	Perth South Jn	Change of ELR (Dunblane) – Perth South Jn	123	40	150	61	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC119	SCM5	Perth South Jn	Change of Mileage	Perth South Jn – Change of Mileage	150	61	151	03	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC119	SCM5	Change of Mileage	Dundee Central Jn	Change of Mileage – Dundee Central Jn	21	01	0	36	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC119	ECN2	Dundee Central Jn	Dundee	Dundee Central Jn – Dundee	58	69	59	14	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC123	NBE	Bathgate	Change of ELR	Bathgate – Change of ELR	25	18	25	00	Y	Y	Y	N	N	N	N	Y	N
Scotland	1019	SC123	NEM1	Change of ELR	Drumgelloch	Change of ELR – Drumgelloch	25	00	11	70	Y	Y	Y	N	N	N	N	Y	N
