London-North-Western-South	0515	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description					RA	08	09	20	31/1 31/6	31/4	33	37/0 37/3 37/4 37/6	37/5	37/7 37/9	Notes
London-North-Western-South	0515						M	Ch	M	Ch											
London-North-Western-South	0515	MD175	BPH	Bridge Street LC	Site of Former Bridge Street Jn	Bridge Street LC – Site of Former Bridge Street Jn	4	56	4	29	8	N	N	N	N	N	N	N	N	N	Line out of use NC/G1/2014/LNW443v2
London-North-Western-South	0515	MD175	BDN	Site of Former Bridge Street Jn	Site of Former Duston North Jn	Site of Former Bridge Street Jn – Site of Former Duston North Jn	0	00	0	18	8	N	N	N	N	N	N	N	N	N	Line out of use NC/G1/2014/LNW443v2
London-North-Western-South	0515	MD175	NMH	Site of Former Duston North Jn	Northampton South Jn	Site of Former Duston North Jn – Northampton South Jn	0	29	0	65	8	N	N	N	N	N	N	N	N	N	Line out of use NC/G1/2014/LNW443v2
London-North-Western-South	0515	MD180	RTS	Rugby Trent Valley Jn	New Bilton	Rugby Trent Valley Jn – New Bilton	0	00	0	79	7	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD232	NMA	Abbey Jn	Midland Yard Jn	Abbey Jn – Midland Yard Jn	9	60	10	09	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD232	PVS	Midland Yard Jn	Limit of Electrification (Up Direction)	Midland Yard Jn – Limit of Electrification (Up Direction)	10	09	10	39	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD232	PVS	Limit of Electrification (Up Direction)	Nuneaton South Change of ELR	Limit of Electrification (Up Direction) – Nuneaton South Change of ELR	10	39	10	61	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD232	WNS	Nuneaton South Change of ELR	Nuneaton South Jn	Nuneaton South Change of ELR – Nuneaton South Jn	0	00	0	05	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD232	WNS	Nuneaton South Jn	Limit of Electrification (Down Direction)	Nuneaton South Jn – Limit of Electrification (Down Direction)	0	05	0	39	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD232	WNS	Nuneaton South Jn	Route Boundary (LN3232) (Hinckley)	Nuneaton South Jn – Route Boundary (LN3232) (Hinckley)	0	05	2	62	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD233	MYC	Midland Yard Jn	Canal Farm Jn	Midland Yard Jn – Canal Farm Jn	0	00	0	69	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS1	Rugby Trent Valley Jn	Coventry South Jn	Rugby Trent Valley Jn – Coventry South Jn	83	18	93	71	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS1	Coventry South Jn	Coventry North Jn	Coventry South Jn – Coventry North Jn	93	71	94	19	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS1	Coventry North Jn	Stechford North Jn	Coventry North Jn – Stechford North Jn	94	19	109	12	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS1	Stechford North Jn	Grand Jn	Stechford North Jn – Grand Jn	109	12	111	72	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS1	Grand Jn	Proof House Jn	Grand Jn – Proof House Jn	111	72	112	19	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS1	Proof House Jn	Birmingham New Street (Change of Mileage)	Proof House Jn – Birmingham New Street (Change of Mileage)	112	19	112	73	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS2	Birmingham New Street (Change of Mileage)	Soho South Jn	Birmingham New Street (Change of Mileage) – Soho South Jn	0	05	2	06	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS2	Soho South Jn	Soho North Jn	Soho South Jn – Soho North Jn	2	06	2	38	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
London-North-Western-South	0515	MD301	RBS2	Soho North Jn	Galton Jn	Soho North Jn – Galton Jn	2	38	3	64	8	Y	Y	Y	Y	Y	Y	Y	Y	Y	
