London-North-Western-South	0605	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	58	59	60	66	67	68	70	73	97/3	Notes
London-North-Western-South	0605	MD232	WNS	Route Boundary (LN3232) (Hinckley)	Nuneaton South Jn	Route Boundary (LN3232) (Hinckley) – Nuneaton South Jn	2	62	0	05	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD232	WNS	Limit of Electrification (Down direction)	Nuneaton South Jn	Limit of Electrification (Down direction) – Nuneaton South Jn	0	39	0	05	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD232	WNS	Nuneaton South Jn	Nuneaton South Change of ELR	Nuneaton South Jn – Nuneaton South Change of ELR	0	05	0	00	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD232	PVS	Nuneaton South Change of ELR	Limit of Electrification (Up direction)	Nuneaton South Change of ELR – Limit of Electrification (Up direction)	10	61	10	39	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD232	PVS	Limit of Electrification (Up direction)	Midland Yard Jn	Limit of Electrification (Up direction) – Midland Yard Jn	10	39	10	09	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD232	NMA	Midland Yard Jn	Abbey Jn	Midland Yard Jn – Abbey Jn	10	09	9	60	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD233	MYC	Midland Yard Jn	Canal Farm Jn	Midland Yard Jn – Canal Farm Jn	0	00	0	69	8	N	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS1	Rugby Trent Valley Jn	Coventry South Jn	Rugby Trent Valley Jn – Coventry South Jn	83	18	93	71	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS1	Coventry South Jn	Coventry North Jn	Coventry South Jn – Coventry North Jn	93	71	94	19	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS1	Coventry North Jn	Stechford North Jn	Coventry North Jn – Stechford North Jn	94	19	109	12	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS1	Stechford North Jn	Grand Jn	Stechford North Jn – Grand Jn	109	12	111	72	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS1	Grand Jn	Proof House Jn	Grand Jn – Proof House Jn	111	72	112	19	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS1	Proof House Jn	Birmingham New Street (Change of Mileage)	Proof House Jn – Birmingham New Street (Change of Mileage)	112	19	112	73	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS2	Birmingham New Street (Change of Mileage)	Soho South Jn	Birmingham New Street (Change of Mileage) – Soho South Jn	0	05	2	06	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS2	Soho South Jn	Soho North Jn	Soho South Jn – Soho North Jn	2	06	2	38	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS2	Soho North Jn	Galton Jn	Soho North Jn – Galton Jn	2	38	3	64	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS2	Galton Jn	Wolverhampton Crane Street Jn	Galton Jn – Wolverhampton Crane Street Jn	3	64	12	60	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD301	RBS2	Wolverhampton Crane Street Jn	Bushbury Jn (Change of Mileage)	Wolverhampton Crane Street Jn – Bushbury Jn (Change of Mileage)	12	60	14	43	8	Y	Y	Y	Y	Y	R1	R1	Y	Y	R1 Prohibited Wolverhampton platform 6
London-North-Western-South	0605	MD301	RBS3	Bushbury Jn (Change of Mileage)	Route Boundary (NW1002) (Stafford Trent Valley Jn No.1)	Bushbury Jn (Change of Mileage) – Route Boundary (NW1002) (Stafford Trent Valley Jn No.1)	15	32	23	30	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD306	BAG1	Change of Mileage (Birmingham New Street)	Lifford West Jn	Change of Mileage (Birmingham New Street) – Lifford West Jn	42	35	47	20	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
London-North-Western-South	0605	MD306	BAG1	Lifford West Jn	King's Norton Station Jn	Lifford West Jn – King's Norton Station Jn	47	20	47	48	8	Y	Y	Y	Y	Y	Y	Y	Y	Y
